 61 5723.616630 2.637E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5723.653110 2.085E-24 1.395E-02.05000.067  689.70770.85-.010900                   0 0 0 0 1A1   10F1249        11F2  1     333333584842111010    63.0   69.0
 61 5723.675890 2.456E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5723.691800 8.440E-25 0.000E+00.06130.075  376.73040.69-.011000                   0 0 0 0 1A1                   8          334432523937 7 1 7     0.0    0.0
 61 5723.852040 2.074E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5723.889000 7.219E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5723.975170 4.667E-23 1.331E-01.05650.071  470.80530.85-.010900                   0 0 0 0 1A1    8F2194         9F1  2     333333584842111010    51.0   57.0
 62 5723.986600 5.470E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5724.079000 1.558E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.109400 1.328E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.201000 6.484E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5724.244900 3.730E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5724.253150 1.427E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.346110 5.323E-24 4.322E-03.06530.079  157.13890.85-.010900                   0 0 0 0 1A1    6F2109         5F1  2     333333584842111010    39.0   33.0
 61 5724.360560 7.231E-25 5.871E-04.06530.079  157.12430.85-.010900                   0 0 0 0 1A1    6F2109         5F1  1     333333584842111010    39.0   33.0
 61 5724.388550 7.624E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.461940 8.778E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.482810 1.815E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.508590 1.722E-24 0.000E+00.06530.079  157.12790.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.545710 2.835E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.616210 7.604E-24 0.000E+00.06310.076  293.17870.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.639980 2.886E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.665570 1.008E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.725000 1.348E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.771850 7.438E-25 0.000E+00.06130.075  293.17010.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.781850 5.086E-25 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.827000 7.004E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.859740 8.118E-25 0.000E+00.06130.075  376.73040.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.893710 1.571E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.945930 4.651E-24 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5724.969890 3.294E-24 0.000E+00.06310.076  293.16460.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.024000 6.211E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.063880 5.114E-25 0.000E+00.06130.075  293.17870.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.119580 7.279E-25 0.000E+00.06130.075  293.12300.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.141580 1.679E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.188460 6.321E-25 0.000E+00.06530.080   31.44240.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.213460 3.081E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.252550 3.656E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5725.273700 3.690E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5725.278350 1.835E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.355980 3.075E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.383610 1.596E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.443000 8.513E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.503660 2.464E-24 0.000E+00.05340.069  575.05270.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.518000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.527360 1.381E-24 0.000E+00.06570.079  104.77280.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.598110 2.411E-25 0.000E+00.06570.080   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.605380 2.754E-24 0.000E+00.05000.067  690.04940.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.731520 4.672E-24 0.000E+00.05000.067  689.86230.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.749710 4.508E-24 0.000E+00.04160.061  950.15390.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.899550 2.887E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5725.937930 2.352E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5726.059560 3.097E-24 0.000E+00.05340.069  689.95690.85-.010900                                                            333333584842111010     0.0    0.0
 61 5726.211000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5726.278600 1.510E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5726.279000 2.863E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5726.380640 9.439E-24 0.000E+00.04160.061  949.84160.85-.010900                                                            333333584842111010     0.0    0.0
 61 5726.448000 3.766E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5726.505400 1.431E-24 6.072E-03.05340.069  575.25980.85-.010900                   0 0 0 0 1A1    9F2219        10F1  2     333333584842111010    57.0   63.0
