 11 5729.531134 4.572E-29 1.840E-02.06390.298 3224.54610.51-.027121          2 0 0          0 1 0 11  3  8       10  4  7      4442334432287122 8    69.0   63.0
 14 5729.627028 8.078E-28 7.311E-03.07480.206  480.24260.67-.010136          1 2 0          0 0 0  6  4  3        5  4  2      5644035041255722 7    78.0   66.0
 14 5729.647816 8.079E-28 7.313E-03.07460.288  480.25890.67-.008560          1 2 0          0 0 0  6  4  2        5  4  1      5646035041255722 7    78.0   66.0
 11 5729.952188 4.014E-28 2.903E-03.06210.352 2309.73010.61-.012677          0 2 1          0 1 0  7  5  3        7  1  6      4742234433287122 8    45.0   45.0
 12 5730.186370 2.520E-29 1.078E-02.08600.382 1765.39820.71-.007677          1 0 1          0 1 0  4  1  3        3  1  2      5544434836115722 7    27.0   21.0
 11 5730.279209 5.664E-29 5.657E-02.05590.221 3472.88010.37-.026872          0 1 1          0 0 0 15  8  8       15  6  9      344233443231712211    93.0   93.0
 11 5730.311277 2.456E-29 2.299E-02.01970.352 3109.91140.61-.009703          1 2 0          0 1 0  8  8  0        7  7  1      4442334432297122 9    17.0   15.0
 11 5730.311385 7.369E-29 2.299E-02.02580.352 3109.91110.61-.013202          1 2 0          0 1 0  8  8  1        7  7  0      4442334432257122 7    51.0   45.0
 12 5730.400850 1.880E-29 1.704E-01.08150.338 2272.64600.63-.004219          0 2 1          0 1 0  7  5  2        6  3  3      5644434836255722 7    15.0   13.0
 13 5730.555615 3.070E-27 1.360E-01.08270.450  881.09890.570.000400          0 1 1          0 0 0  9  3  6        8  1  7      6655415436676622 6   114.0  102.0
 11 5730.755690 3.169E-26 3.115E-02.08200.347 1742.30560.72-.004999          2 0 0          0 1 0  3  3  0        2  2  1      374420443311572246    21.0   15.0
 14 5730.841167 6.110E-29 4.569E-03.04910.281 1049.12430.47-.015880          2 0 0          0 0 0 12  4  9       11  2 10      5641035041297122 8   150.0  138.0
 11 5730.844119 1.013E-26 6.204E-01.08800.517 2818.39770.55-.007999          0 2 1          0 1 0 10  4  6        9  2  7      473420443311572246    63.0   57.0
 11 5730.865911 5.169E-28 3.904E-02.02900.250 2927.93990.41-.018140          0 3 0          0 0 0 14  8  7       13  7  6      3642234433297122 9    87.0   81.0
 11 5731.001186 2.779E-28 8.234E-05.05590.315 1474.98030.55-.008621          0 3 0          0 0 0  9  8  2        9  5  5      3642234433287122 8    19.0   19.0
 14 5731.038542 2.722E-29 1.065E-03.07970.315  859.39250.55-.005428          1 2 0          0 0 0  9  4  5        9  3  6      5641035041287122 8   114.0  114.0
 11 5731.441952 3.889E-28 1.045E-03.08900.391 2000.86290.67-.002950          0 0 2          0 1 0  4  2  3        5  1  4      3642234433257122 7    27.0   33.0
 11 5731.478048 1.214E-27 4.381E-03.02030.315 2009.80510.55-.008013          0 3 0          0 0 0 10  9  1        9  8  2      3542234433297122 9    21.0   19.0
 11 5731.478428 3.643E-27 4.382E-03.02180.231 2009.80470.55-.010825          0 3 0          0 0 0 10  9  2        9  8  1      3543234433285722 8    63.0   57.0
