"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","1022","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"612","","","1","0","0895h","1","0","1","0","1","0","0","1","0","0","0","1","0","0"
"614","","","1","0","08B1h","1","0","0","0","1","1","0","1","0","0","0","1","0","0"
"616","","","1","0","08CCh","0","0","1","1","0","0","1","1","0","0","0","1","0","0"
"618","","","1","0","08ECh","0","0","1","1","0","1","1","1","0","0","0","1","0","0"
"620","","","1","0","0908h","0","0","0","1","0","0","0","0","1","0","0","1","0","0"
"622","","","1","0","0926h","0","1","1","0","0","1","0","0","1","0","0","1","0","0"
"624","","","1","0","0943h","1","1","0","0","0","0","1","0","1","0","0","1","0","0"
"626","","","1","0","095Fh","1","1","1","1","1","0","1","0","1","0","0","1","0","0"
"628","","","1","0","097Ch","0","0","1","1","1","1","1","0","1","0","0","1","0","0"
"630","","","1","0","0999h","1","0","0","1","1","0","0","1","1","0","0","1","0","0"
"632","","","1","0","09B4h","0","0","1","0","1","1","0","1","1","0","0","1","0","0"
"634","","","1","0","09D4h","0","0","1","0","1","0","1","1","1","0","0","1","0","0"
"636","","","1","0","09F2h","0","1","0","0","1","1","1","1","1","0","0","1","0","0"
"638","","","1","0","0A0Ch","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"640","","","1","0","0A2Ch","0","0","1","1","0","1","0","0","0","1","0","1","0","0"
"642","","","1","0","0A45h","1","0","1","0","0","0","1","0","0","1","0","1","0","0"
"644","","","1","0","0A65h","1","0","1","0","0","1","1","0","0","1","0","1","0","0"
"646","","","1","0","0A81h","1","0","0","0","0","0","0","1","0","1","0","1","0","0"
"648","","","1","0","0A9Dh","1","0","1","1","1","0","0","1","0","1","0","1","0","0"
"650","","","1","0","0ABAh","0","1","0","1","1","1","0","1","0","1","0","1","0","0"
"652","","","1","0","0AD9h","1","0","0","1","1","0","1","1","0","1","0","1","0","0"
"654","","","1","0","0AF2h","0","1","0","0","1","1","1","1","0","1","0","1","0","0"
"656","","","1","0","0B0Eh","0","1","1","1","0","0","0","0","1","1","0","1","0","0"
"658","","","1","0","0B2Dh","1","0","1","1","0","1","0","0","1","1","0","1","0","0"
"660","","","1","0","0B4Ch","0","0","1","1","0","0","1","0","1","1","0","1","0","0"
"662","","","1","0","0B6Bh","1","1","0","1","0","1","1","0","1","1","0","1","0","0"
"664","","","1","0","0B83h","1","1","0","0","0","0","0","1","1","1","0","1","0","0"
"666","","","1","0","0BA2h","0","1","0","0","0","1","0","1","1","1","0","1","0","0"
"668","","","1","0","0BC3h","1","1","0","0","0","0","1","1","1","1","0","1","0","0"
"670","","","1","0","0BE1h","1","0","0","0","0","1","1","1","1","1","0","1","0","0"
"672","","","1","0","0BFBh","1","1","0","1","1","1","1","1","1","1","0","1","0","0"
"674","","","1","0","0C17h","1","1","1","0","1","0","0","0","0","0","1","1","0","0"
"676","","","1","0","0C38h","0","0","0","1","1","1","0","0","0","0","1","1","0","0"
"678","","","1","0","0C51h","1","0","0","0","1","0","1","0","0","0","1","1","0","0"
"680","","","1","0","0C70h","0","0","0","0","1","1","1","0","0","0","1","1","0","0"
"682","","","1","0","0C8Fh","1","1","1","1","0","0","0","1","0","0","1","1","0","0"
"684","","","1","0","0CA8h","0","0","0","1","0","1","0","1","0","0","1","1","0","0"
"686","","","1","0","0CC7h","1","1","1","0","0","0","1","1","0","0","1","1","0","0"
"688","","","1","0","0CE3h","1","1","0","0","0","1","1","1","0","0","1","1","0","0"
"690","","","1","0","0D03h","1","1","0","0","0","0","0","0","1","0","1","1","0","0"
"692","","","1","0","0D22h","0","1","0","0","0","1","0","0","1","0","1","1","0","0"
"694","","","1","0","0D3Fh","1","1","1","1","1","1","0","0","1","0","1","1","0","0"
"696","","","1","0","0D59h","1","0","0","1","1","0","1","0","1","0","1","1","0","0"
"698","","","1","0","0D75h","1","0","1","0","1","1","1","0","1","0","1","1","0","0"
"700","","","1","0","0D96h","0","1","1","0","1","0","0","1","1","0","1","1","0","0"
"702","","","1","0","0DB2h","0","1","0","0","1","1","0","1","1","0","1","1","0","0"
"704","","","1","0","0DD3h","1","1","0","0","1","0","1","1","1","0","1","1","0","0"
"706","","","1","0","0DECh","0","0","1","1","0","1","1","1","1","0","1","1","0","0"
"708","","","1","0","0E08h","0","0","0","1","0","0","0","0","0","1","1","1","0","0"
"710","","","1","0","0E28h","0","0","0","1","0","1","0","0","0","1","1","1","0","0"
"712","","","1","0","0E45h","1","0","1","0","0","0","1","0","0","1","1","1","0","0"
"714","","","1","0","0E63h","1","1","0","0","0","1","1","0","0","1","1","1","0","0"
"716","","","1","0","0E7Fh","1","1","1","1","1","1","1","0","0","1","1","1","0","0"
"718","","","1","0","0E9Eh","0","1","1","1","1","0","0","1","0","1","1","1","0","0"
"720","","","1","0","0EB8h","0","0","0","1","1","1","0","1","0","1","1","1","0","0"
"722","","","1","0","0ED9h","1","0","0","1","1","0","1","1","0","1","1","1","0","0"
"724","","","1","0","0EF6h","0","1","1","0","1","1","1","1","0","1","1","1","0","0"
"726","","","1","0","0F12h","0","1","0","0","1","0","0","0","1","1","1","1","0","0"
"728","","","1","0","0F29h","1","0","0","1","0","1","0","0","1","1","1","1","0","0"
"730","","","1","0","0F4Ah","0","1","0","1","0","0","1","0","1","1","1","1","0","0"
"732","","","1","0","0F69h","1","0","0","1","0","1","1","0","1","1","1","1","0","0"
"734","","","1","0","0F86h","0","1","1","0","0","0","0","1","1","1","1","1","0","0"
"736","","","1","0","0FA5h","1","0","1","0","0","1","0","1","1","1","1","1","0","0"
"738","","","1","0","0FC1h","1","0","0","0","0","0","1","1","1","1","1","1","0","0"
"740","","","1","0","0FDEh","0","1","1","1","1","0","1","1","1","1","1","1","0","0"
"742","","","1","0","0FFBh","1","1","0","1","1","1","1","1","1","1","1","1","0","0"
"744","","","1","0","101Ah","0","1","0","1","1","0","0","0","0","0","0","0","1","0"
"746","","","1","0","1033h","1","1","0","0","1","1","0","0","0","0","0","0","1","0"
"748","","","1","0","1053h","1","1","0","0","1","0","1","0","0","0","0","0","1","0"
"750","","","1","0","1070h","0","0","0","0","1","1","1","0","0","0","0","0","1","0"
"752","","","1","0","108Fh","1","1","1","1","0","0","0","1","0","0","0","0","1","0"
"754","","","1","0","10ACh","0","0","1","1","0","1","0","1","0","0","0","0","1","0"
"756","","","1","0","10CBh","1","1","0","1","0","0","1","1","0","0","0","0","1","0"
"758","","","1","0","10E6h","0","1","1","0","0","1","1","1","0","0","0","0","1","0"
"760","","","1","0","1103h","1","1","0","0","0","0","0","0","1","0","0","0","1","0"
"762","","","1","0","1123h","1","1","0","0","0","1","0","0","1","0","0","0","1","0"
"764","","","1","0","1140h","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"766","","","1","0","115Dh","1","0","1","1","1","0","1","0","1","0","0","0","1","0"
"768","","","1","0","117Dh","1","0","1","1","1","1","1","0","1","0","0","0","1","0"
"770","","","1","0","1197h","1","1","1","0","1","0","0","1","1","0","0","0","1","0"
"772","","","1","0","11B5h","1","0","1","0","1","1","0","1","1","0","0","0","1","0"
"774","","","1","0","11CEh","0","1","1","1","0","0","1","1","1","0","0","0","1","0"
"776","","","1","0","11EEh","0","1","1","1","0","1","1","1","1","0","0","0","1","0"
"778","","","1","0","120Ah","0","1","0","1","0","0","0","0","0","1","0","0","1","0"
"780","","","1","0","1226h","0","1","1","0","0","1","0","0","0","1","0","0","1","0"
"782","","","1","0","1247h","1","1","1","0","0","0","1","0","0","1","0","0","1","0"
"784","","","1","0","1264h","0","0","1","0","0","1","1","0","0","1","0","0","1","0"
"786","","","1","0","127Fh","1","1","1","1","1","1","1","0","0","1","0","0","1","0"
"788","","","1","0","129Fh","1","1","1","1","1","0","0","1","0","1","0","0","1","0"
"790","","","1","0","12BAh","0","1","0","1","1","1","0","1","0","1","0","0","1","0"
"792","","","1","0","12D9h","1","0","0","1","1","0","1","1","0","1","0","0","1","0"
"794","","","1","0","12F7h","1","1","1","0","1","1","1","1","0","1","0","0","1","0"
"796","","","1","0","130Dh","1","0","1","1","0","0","0","0","1","1","0","0","1","0"
"798","","","1","0","1332h","0","1","0","0","1","1","0","0","1","1","0","0","1","0"
"800","","","1","0","134Fh","1","1","1","1","0","0","1","0","1","1","0","0","1","0"
"802","","","1","0","136Ah","0","1","0","1","0","1","1","0","1","1","0","0","1","0"
"804","","","1","0","1386h","0","1","1","0","0","0","0","1","1","1","0","0","1","0"
"806","","","1","0","13A7h","1","1","1","0","0","1","0","1","1","1","0","0","1","0"
"808","","","1","0","13C3h","1","1","0","0","0","0","1","1","1","1","0","0","1","0"
"810","","","1","0","13DFh","1","1","1","1","1","0","1","1","1","1","0","0","1","0"
"812","","","1","0","13FEh","0","1","1","1","1","1","1","1","1","1","0","0","1","0"
"814","","","1","0","141Dh","1","0","1","1","1","0","0","0","0","0","1","0","1","0"
"816","","","1","0","1439h","1","0","0","1","1","1","0","0","0","0","1","0","1","0"
"818","","","1","0","1451h","1","0","0","0","1","0","1","0","0","0","1","0","1","0"
"820","","","1","0","1472h","0","1","0","0","1","1","1","0","0","0","1","0","1","0"
"822","","","1","0","1493h","1","1","0","0","1","0","0","1","0","0","1","0","1","0"
"824","","","1","0","14B1h","1","0","0","0","1","1","0","1","0","0","1","0","1","0"
"826","","","1","0","14CAh","0","1","0","1","0","0","1","1","0","0","1","0","1","0"
"828","","","1","0","14E5h","1","0","1","0","0","1","1","1","0","0","1","0","1","0"
"830","","","1","0","1507h","1","1","1","0","0","0","0","0","1","0","1","0","1","0"
"832","","","1","0","1526h","0","1","1","0","0","1","0","0","1","0","1","0","1","0"
"834","","","1","0","1543h","1","1","0","0","0","0","1","0","1","0","1","0","1","0"
"836","","","1","0","155Eh","0","1","1","1","1","0","1","0","1","0","1","0","1","0"
"838","","","1","0","1576h","0","1","1","0","1","1","1","0","1","0","1","0","1","0"
"840","","","1","0","1598h","0","0","0","1","1","0","0","1","1","0","1","0","1","0"
"842","","","1","0","15B5h","1","0","1","0","1","1","0","1","1","0","1","0","1","0"
"844","","","1","0","15D7h","1","1","1","0","1","0","1","1","1","0","1","0","1","0"
"846","","","1","0","15F1h","1","0","0","0","1","1","1","1","1","0","1","0","1","0"
"848","","","1","0","160Ch","0","0","1","1","0","0","0","0","0","1","1","0","1","0"
"850","","","1","0","162Dh","1","0","1","1","0","1","0","0","0","1","1","0","1","0"
"852","","","1","0","164Fh","1","1","1","1","0","0","1","0","0","1","1","0","1","0"
"854","","","1","0","166Ah","0","1","0","1","0","1","1","0","0","1","1","0","1","0"
"856","","","1","0","1684h","0","0","1","0","0","0","0","1","0","1","1","0","1","0"
"858","","","1","0","16A2h","0","1","0","0","0","1","0","1","0","1","1","0","1","0"
"860","","","1","0","16BDh","1","0","1","1","1","1","0","1","0","1","1","0","1","0"
"862","","","1","0","16DBh","1","1","0","1","1","0","1","1","0","1","1","0","1","0"
"864","","","1","0","16F6h","0","1","1","0","1","1","1","1","0","1","1","0","1","0"
"866","","","1","0","1716h","0","1","1","0","1","0","0","0","1","1","1","0","1","0"
"868","","","1","0","1731h","1","0","0","0","1","1","0","0","1","1","1","0","1","0"
"870","","","1","0","1752h","0","1","0","0","1","0","1","0","1","1","1","0","1","0"
"872","","","1","0","176Fh","1","1","1","1","0","1","1","0","1","1","1","0","1","0"
"874","","","1","0","178Ch","0","0","1","1","0","0","0","1","1","1","1","0","1","0"
"876","","","1","0","17AEh","0","1","1","1","0","1","0","1","1","1","1","0","1","0"
"878","","","1","0","17CAh","0","1","0","1","0","0","1","1","1","1","1","0","1","0"
"880","","","1","0","17E1h","1","0","0","0","0","1","1","1","1","1","1","0","1","0"
"882","","","1","0","17FEh","0","1","1","1","1","1","1","1","1","1","1","0","1","0"
"884","","","1","0","181Fh","1","1","1","1","1","0","0","0","0","0","0","1","1","0"
"886","","","1","0","183Fh","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"888","","","1","0","185Bh","1","1","0","1","1","0","1","0","0","0","0","1","1","0"
"890","","","1","0","187Bh","1","1","0","1","1","1","1","0","0","0","0","1","1","0"
"892","","","1","0","1895h","1","0","1","0","1","0","0","1","0","0","0","1","1","0"
"894","","","1","0","18B4h","0","0","1","0","1","1","0","1","0","0","0","1","1","0"
"896","","","1","0","18D0h","0","0","0","0","1","0","1","1","0","0","0","1","1","0"
"898","","","1","0","18EDh","1","0","1","1","0","1","1","1","0","0","0","1","1","0"
"900","","","1","0","1909h","1","0","0","1","0","0","0","0","1","0","0","1","1","0"
"902","","","1","0","1927h","1","1","1","0","0","1","0","0","1","0","0","1","1","0"
"904","","","1","0","1946h","0","1","1","0","0","0","1","0","1","0","0","1","1","0"
"906","","","1","0","1963h","1","1","0","0","0","1","1","0","1","0","0","1","1","0"
"908","","","1","0","1983h","1","1","0","0","0","0","0","1","1","0","0","1","1","0"
"910","","","1","0","199Ch","0","0","1","1","1","0","0","1","1","0","0","1","1","0"
"912","","","1","0","19BBh","1","1","0","1","1","1","0","1","1","0","0","1","1","0"
"914","","","1","0","19D6h","0","1","1","0","1","0","1","1","1","0","0","1","1","0"
"916","","","1","0","19F5h","1","0","1","0","1","1","1","1","1","0","0","1","1","0"
"918","","","1","0","1A17h","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"920","","","1","0","1A33h","1","1","0","0","1","1","0","0","0","1","0","1","1","0"
"922","","","1","0","1A50h","0","0","0","0","1","0","1","0","0","1","0","1","1","0"
"924","","","1","0","1A6Dh","1","0","1","1","0","1","1","0","0","1","0","1","1","0"
"926","","","1","0","1A89h","1","0","0","1","0","0","0","1","0","1","0","1","1","0"
"928","","","1","0","1AA4h","0","0","1","0","0","1","0","1","0","1","0","1","1","0"
"930","","","1","0","1AC5h","1","0","1","0","0","0","1","1","0","1","0","1","1","0"
"932","","","1","0","1AE1h","1","0","0","0","0","1","1","1","0","1","0","1","1","0"
"934","","","1","0","1AFEh","0","1","1","1","1","1","1","1","0","1","0","1","1","0"
"936","","","1","0","1B1Dh","1","0","1","1","1","0","0","0","1","1","0","1","1","0"
"938","","","1","0","1B3Bh","1","1","0","1","1","1","0","0","1","1","0","1","1","0"
"940","","","1","0","1B5Bh","1","1","0","1","1","0","1","0","1","1","0","1","1","0"
"942","","","1","0","1B73h","1","1","0","0","1","1","1","0","1","1","0","1","1","0"
"944","","","1","0","1B90h","0","0","0","0","1","0","0","1","1","1","0","1","1","0"
"946","","","1","0","1BACh","0","0","1","1","0","1","0","1","1","1","0","1","1","0"
"948","","","1","0","1BCCh","0","0","1","1","0","0","1","1","1","1","0","1","1","0"
"950","","","1","0","1BEEh","0","1","1","1","0","1","1","1","1","1","0","1","1","0"
"952","","","1","0","1C07h","1","1","1","0","0","0","0","0","0","0","1","1","1","0"
"954","","","1","0","1C24h","0","0","1","0","0","1","0","0","0","0","1","1","1","0"
"956","","","1","0","1C42h","0","1","0","0","0","0","1","0","0","0","1","1","1","0"
"958","","","1","0","1C64h","0","0","1","0","0","1","1","0","0","0","1","1","1","0"
"960","","","1","0","1C7Dh","1","0","1","1","1","1","1","0","0","0","1","1","1","0"
"962","","","1","0","1C9Ah","0","1","0","1","1","0","0","1","0","0","1","1","1","0"
"964","","","1","0","1CBCh","0","0","1","1","1","1","0","1","0","0","1","1","1","0"
"966","","","1","0","1CD8h","0","0","0","1","1","0","1","1","0","0","1","1","1","0"
"968","","","1","0","1CF5h","1","0","1","0","1","1","1","1","0","0","1","1","1","0"
"970","","","1","0","1D0Fh","1","1","1","1","0","0","0","0","1","0","1","1","1","0"
"972","","","1","0","1D30h","0","0","0","0","1","1","0","0","1","0","1","1","1","0"
"974","","","1","0","1D4Fh","1","1","1","1","0","0","1","0","1","0","1","1","1","0"
"976","","","1","0","1D6Ah","0","1","0","1","0","1","1","0","1","0","1","1","1","0"
"978","","","1","0","1D88h","0","0","0","1","0","0","0","1","1","0","1","1","1","0"
"980","","","1","0","1DA5h","1","0","1","0","0","1","0","1","1","0","1","1","1","0"
"982","","","1","0","1DC2h","0","1","0","0","0","0","1","1","1","0","1","1","1","0"
"984","","","1","0","1DE3h","1","1","0","0","0","1","1","1","1","0","1","1","1","0"
"986","","","1","0","1E01h","1","0","0","0","0","0","0","0","0","1","1","1","1","0"
"988","","","1","0","1E1Dh","1","0","1","1","1","0","0","0","0","1","1","1","1","0"
"990","","","1","0","1E38h","0","0","0","1","1","1","0","0","0","1","1","1","1","0"
"992","","","1","0","1E5Bh","1","1","0","1","1","0","1","0","0","1","1","1","1","0"
"994","","","1","0","1E74h","0","0","1","0","1","1","1","0","0","1","1","1","1","0"
"996","","","1","0","1E93h","1","1","0","0","1","0","0","1","0","1","1","1","1","0"
"998","","","1","0","1EADh","1","0","1","1","0","1","0","1","0","1","1","1","1","0"
"1000","","","1","0","1ECBh","1","1","0","1","0","0","1","1","0","1","1","1","1","0"
"1002","","","1","0","1EECh","0","0","1","1","0","1","1","1","0","1","1","1","1","0"
"1004","","","1","0","1F0Ah","0","1","0","1","0","0","0","0","1","1","1","1","1","0"
"1006","","","1","0","1F28h","0","0","0","1","0","1","0","0","1","1","1","1","1","0"
"1008","","","1","0","1F44h","0","0","1","0","0","0","1","0","1","1","1","1","1","0"
"1010","","","1","0","1F64h","0","0","1","0","0","1","1","0","1","1","1","1","1","0"
"1012","","","1","0","1F7Eh","0","1","1","1","1","1","1","0","1","1","1","1","1","0"
"1014","","","1","0","1F9Eh","0","1","1","1","1","0","0","1","1","1","1","1","1","0"
"1016","","","1","0","1FBDh","1","0","1","1","1","1","0","1","1","1","1","1","1","0"
"1018","","","1","0","1FD9h","1","0","0","1","1","0","1","1","1","1","1","1","1","0"
"1020","","","1","0","1FF7h","1","1","1","0","1","1","1","1","1","1","1","1","1","0"
"1022","","","1","0","2012h","0","1","0","0","1","0","0","0","0","0","0","0","0","1"
"1024","","","1","0","202Fh","1","1","1","1","0","1","0","0","0","0","0","0","0","1"
"1026","","","1","0","204Dh","1","0","1","1","0","0","1","0","0","0","0","0","0","1"
"1028","","","1","0","206Dh","1","0","1","1","0","1","1","0","0","0","0","0","0","1"
"1030","","","1","0","208Ch","0","0","1","1","0","0","0","1","0","0","0","0","0","1"
"1032","","","1","0","20AAh","0","1","0","1","0","1","0","1","0","0","0","0","0","1"
"1034","","","1","0","20C6h","0","1","1","0","0","0","1","1","0","0","0","0","0","1"
"1036","","","1","0","20E7h","1","1","1","0","0","1","1","1","0","0","0","0","0","1"
"1038","","","1","0","2109h","1","0","0","1","0","0","0","0","1","0","0","0","0","1"
"1040","","","1","0","2123h","1","1","0","0","0","1","0","0","1","0","0","0","0","1"
"1042","","","1","0","213Bh","1","1","0","1","1","1","0","0","1","0","0","0","0","1"
"1044","","","1","0","215Dh","1","0","1","1","1","0","1","0","1","0","0","0","0","1"
"1046","","","1","0","217Dh","1","0","1","1","1","1","1","0","1","0","0","0","0","1"
"1048","","","1","0","2198h","0","0","0","1","1","0","0","1","1","0","0","0","0","1"
"1050","","","1","0","21B7h","1","1","1","0","1","1","0","1","1","0","0","0","0","1"
"1052","","","1","0","21D5h","1","0","1","0","1","0","1","1","1","0","0","0","0","1"
"1054","","","1","0","21F1h","1","0","0","0","1","1","1","1","1","0","0","0","0","1"
"1056","","","1","0","220Eh","0","1","1","1","0","0","0","0","0","1","0","0","0","1"
"1058","","","1","0","2229h","1","0","0","1","0","1","0","0","0","1","0","0","0","1"
"1060","","","1","0","2248h","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"1062","","","1","0","2265h","1","0","1","0","0","1","1","0","0","1","0","0","0","1"
"1064","","","1","0","2287h","1","1","1","0","0","0","0","1","0","1","0","0","0","1"
"1066","","","1","0","22A0h","0","0","0","0","0","1","0","1","0","1","0","0","0","1"
"1068","","","1","0","22BCh","0","0","1","1","1","1","0","1","0","1","0","0","0","1"
"1070","","","1","0","22DBh","1","1","0","1","1","0","1","1","0","1","0","0","0","1"
"1072","","","1","0","22F8h","0","0","0","1","1","1","1","1","0","1","0","0","0","1"
"1074","","","1","0","231Ch","0","0","1","1","1","0","0","0","1","1","0","0","0","1"
"1076","","","1","0","2332h","0","1","0","0","1","1","0","0","1","1","0","0","0","1"
"1078","","","1","0","2351h","1","0","0","0","1","0","1","0","1","1","0","0","0","1"
"1080","","","1","0","2372h","0","1","0","0","1","1","1","0","1","1","0","0","0","1"
"1082","","","1","0","238Fh","1","1","1","1","0","0","0","1","1","1","0","0","0","1"
"1084","","","1","0","23A9h","1","0","0","1","0","1","0","1","1","1","0","0","0","1"
"1086","","","1","0","23CDh","1","0","1","1","0","0","1","1","1","1","0","0","0","1"
"1088","","","1","0","23E9h","1","0","0","1","0","1","1","1","1","1","0","0","0","1"
"1090","","","1","0","2404h","0","0","1","0","0","0","0","0","0","0","1","0","0","1"
"1092","","","1","0","2425h","1","0","1","0","0","1","0","0","0","0","1","0","0","1"
"1094","","","1","0","2442h","0","1","0","0","0","0","1","0","0","0","1","0","0","1"
"1096","","","1","0","245Dh","1","0","1","1","1","0","1","0","0","0","1","0","0","1"
"1098","","","1","0","247Ch","0","0","1","1","1","1","1","0","0","0","1","0","0","1"
"1100","","","1","0","2499h","1","0","0","1","1","0","0","1","0","0","1","0","0","1"
"1102","","","1","0","24B4h","0","0","1","0","1","1","0","1","0","0","1","0","0","1"
"1104","","","1","0","24D5h","1","0","1","0","1","0","1","1","0","0","1","0","0","1"
"1106","","","1","0","24F4h","0","0","1","0","1","1","1","1","0","0","1","0","0","1"
"1108","","","1","0","250Fh","1","1","1","1","0","0","0","0","1","0","1","0","0","1"
"1110","","","1","0","252Dh","1","0","1","1","0","1","0","0","1","0","1","0","0","1"
"1112","","","1","0","254Eh","0","1","1","1","0","0","1","0","1","0","1","0","0","1"
"1114","","","1","0","256Ch","0","0","1","1","0","1","1","0","1","0","1","0","0","1"
"1116","","","1","0","2584h","0","0","1","0","0","0","0","1","1","0","1","0","0","1"
"1118","","","1","0","25A3h","1","1","0","0","0","1","0","1","1","0","1","0","0","1"
"1120","","","1","0","25C1h","1","0","0","0","0","0","1","1","1","0","1","0","0","1"
"1122","","","1","0","25DFh","1","1","1","1","1","0","1","1","1","0","1","0","0","1"
"1124","","","1","0","25FCh","0","0","1","1","1","1","1","1","1","0","1","0","0","1"
"1126","","","1","0","261Ah","0","1","0","1","1","0","0","0","0","1","1","0","0","1"
"1128","","","1","0","263Ah","0","1","0","1","1","1","0","0","0","1","1","0","0","1"
"1130","","","1","0","2656h","0","1","1","0","1","0","1","0","0","1","1","0","0","1"
"1132","","","1","0","2674h","0","0","1","0","1","1","1","0","0","1","1","0","0","1"
"1134","","","1","0","2695h","1","0","1","0","1","0","0","1","0","1","1","0","0","1"
"1136","","","1","0","26AEh","0","1","1","1","0","1","0","1","0","1","1","0","0","1"
"1138","","","1","0","26CCh","0","0","1","1","0","0","1","1","0","1","1","0","0","1"
"1140","","","1","0","26EAh","0","1","0","1","0","1","1","1","0","1","1","0","0","1"
"1142","","","1","0","2708h","0","0","0","1","0","0","0","0","1","1","1","0","0","1"
"1144","","","1","0","2722h","0","1","0","0","0","1","0","0","1","1","1","0","0","1"
"1146","","","1","0","2742h","0","1","0","0","0","0","1","0","1","1","1","0","0","1"
"1148","","","1","0","2762h","0","1","0","0","0","1","1","0","1","1","1","0","0","1"
"1150","","","1","0","277Ah","0","1","0","1","1","1","1","0","1","1","1","0","0","1"
"1152","","","1","0","279Ah","0","1","0","1","1","0","0","1","1","1","1","0","0","1"
"1154","","","1","0","27B3h","1","1","0","0","1","1","0","1","1","1","1","0","0","1"
"1156","","","1","0","27D5h","1","0","1","0","1","0","1","1","1","1","1","0","0","1"
"1158","","","1","0","27F2h","0","1","0","0","1","1","1","1","1","1","1","0","0","1"
"1160","","","1","0","2811h","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"1162","","","1","0","282Bh","1","1","0","1","0","1","0","0","0","0","0","1","0","1"
"1164","","","1","0","284Dh","1","0","1","1","0","0","1","0","0","0","0","1","0","1"
"1166","","","1","0","286Dh","1","0","1","1","0","1","1","0","0","0","0","1","0","1"
"1168","","","1","0","2887h","1","1","1","0","0","0","0","1","0","0","0","1","0","1"
"1170","","","1","0","28A3h","1","1","0","0","0","1","0","1","0","0","0","1","0","1"
"1172","","","1","0","28C0h","0","0","0","0","0","0","1","1","0","0","0","1","0","1"
"1174","","","1","0","28DFh","1","1","1","1","1","0","1","1","0","0","0","1","0","1"
"1176","","","1","0","2900h","0","0","0","0","0","0","0","0","1","0","0","1","0","1"
"1178","","","1","0","291Ah","0","1","0","1","1","0","0","0","1","0","0","1","0","1"
"1180","","","1","0","2939h","1","0","0","1","1","1","0","0","1","0","0","1","0","1"
"1182","","","1","0","2959h","1","0","0","1","1","0","1","0","1","0","0","1","0","1"
"1184","","","1","0","2972h","0","1","0","0","1","1","1","0","1","0","0","1","0","1"
"1186","","","1","0","298Ch","0","0","1","1","0","0","0","1","1","0","0","1","0","1"
"1188","","","1","0","29AEh","0","1","1","1","0","1","0","1","1","0","0","1","0","1"
"1190","","","1","0","29CEh","0","1","1","1","0","0","1","1","1","0","0","1","0","1"
"1192","","","1","0","29EBh","1","1","0","1","0","1","1","1","1","0","0","1","0","1"
"1194","","","1","0","2A03h","1","1","0","0","0","0","0","0","0","1","0","1","0","1"
"1196","","","1","0","2A20h","0","0","0","0","0","1","0","0","0","1","0","1","0","1"
"1198","","","1","0","2A42h","0","1","0","0","0","0","1","0","0","1","0","1","0","1"
"1200","","","1","0","2A61h","1","0","0","0","0","1","1","0","0","1","0","1","0","1"
"1202","","","1","0","2A80h","0","0","0","0","0","0","0","1","0","1","0","1","0","1"
"1204","","","1","0","2A9Ch","0","0","1","1","1","0","0","1","0","1","0","1","0","1"
"1206","","","1","0","2ABAh","0","1","0","1","1","1","0","1","0","1","0","1","0","1"
"1208","","","1","0","2AD5h","1","0","1","0","1","0","1","1","0","1","0","1","0","1"
"1210","","","1","0","2AF1h","1","0","0","0","1","1","1","1","0","1","0","1","0","1"
"1212","","","1","0","2B13h","1","1","0","0","1","0","0","0","1","1","0","1","0","1"
"1214","","","1","0","2B2Eh","0","1","1","1","0","1","0","0","1","1","0","1","0","1"
"1216","","","1","0","2B49h","1","0","0","1","0","0","1","0","1","1","0","1","0","1"
"1218","","","1","0","2B68h","0","0","0","1","0","1","1","0","1","1","0","1","0","1"
"1220","","","1","0","2B86h","0","1","1","0","0","0","0","1","1","1","0","1","0","1"
"1222","","","1","0","2BA7h","1","1","1","0","0","1","0","1","1","1","0","1","0","1"
"1224","","","1","0","2BC4h","0","0","1","0","0","0","1","1","1","1","0","1","0","1"
"1226","","","1","0","2BE1h","1","0","0","0","0","1","1","1","1","1","0","1","0","1"
"1228","","","1","0","2BFBh","1","1","0","1","1","1","1","1","1","1","0","1","0","1"
"1230","","","1","0","2C19h","1","0","0","1","1","0","0","0","0","0","1","1","0","1"
"1232","","","1","0","2C37h","1","1","1","0","1","1","0","0","0","0","1","1","0","1"
"1234","","","1","0","2C59h","1","0","0","1","1","0","1","0","0","0","1","1","0","1"
"1236","","","1","0","2C75h","1","0","1","0","1","1","1","0","0","0","1","1","0","1"
"1238","","","1","0","2C8Dh","1","0","1","1","0","0","0","1","0","0","1","1","0","1"
"1240","","","1","0","2CA9h","1","0","0","1","0","1","0","1","0","0","1","1","0","1"
"1242","","","1","0","2CCBh","1","1","0","1","0","0","1","1","0","0","1","1","0","1"
"1244","","","1","0","2CECh","0","0","1","1","0","1","1","1","0","0","1","1","0","1"
"1246","","","1","0","2D06h","0","1","1","0","0","0","0","0","1","0","1","1","0","1"
