 21 6530.020601 1.142E-29 7.274e-03.06960.093 3114.24410.74-.007243       5 0 0 11       2 0 0 01                    P 28e     3677642029 5 4 5 7    55.0   57.0
 21 6530.068180 8.230E-26 1.506e-03.08440.112  695.54950.73-.005270       3 1 1 11       0 1 1 01                    P  8f     3677742029 5 4 5 7    15.0   17.0
 22 6530.099038 5.120E-30 1.081e-05.06900.090 1035.83090.75-.007869       2 0 0 21       0 1 1 01                    P 31e     3677642231 5 4 5 7   122.0  126.0
 22 6530.127072 2.920E-30 7.060e-05.06720.074 1645.26680.73-.008243       1 2 2 21       0 1 1 01                    R 50f     4677742231 5 4 5 7   206.0  202.0
 21 6530.132228 4.098E-25 8.067E-04.06830.083  578.01160.76-.007419       3 0 0 11       0 0 0 01                    R 38e     4377641827 5 4 5 7    79.0   77.0
 21 6530.133232 1.699E-29 2.768e-05.06600.070 2048.54690.70-.007963       2 3 3 11       0 1 1 01                    R 59e     3677742029 5 4 5 7   121.0  119.0
 21 6530.327149 4.764E-30 2.349e-05.06510.068 2292.64530.69-.008183       2 3 3 11       0 1 1 01                    R 64f     3677642029 5 4 5 7   131.0  129.0
 22 6530.386208 6.100E-30 6.525e-05.06770.077 1456.46300.75-.008112       1 2 2 21       0 1 1 01                    R 45e     4677642231 5 4 5 7   186.0  182.0
 21 6530.425908 8.009E-30 1.211e-03.08220.109 2620.29590.71-.005410       4 2 2 12       1 2 2 02                    R  9f     3677842029 5 4 5 7    21.0   19.0
 21 6530.433330 6.217E-28 6.093e-04.06870.086 1828.41260.76-.007988       2 1 1 22       0 2 2 01                    P 35f     3677642029 5 4 5 7    69.0   71.0
 21 6530.443291 3.511E-30 1.923e-06.07000.094 1662.04020.74-.007785       2 1 1 22       1 0 0 01                    R 26e     3677642029 5 4 5 7    55.0   53.0
 21 6530.448227 1.947E-30 2.670e-06.06820.082 1925.37740.76-.006816       5 1 1 01       1 0 0 02                    P 40e     3677642029 5 4 5 7    79.0   81.0
 22 6530.463730 2.110E-30 7.262e-05.06690.072 1725.71460.73-.008307       1 2 2 21       0 1 1 01                    R 52f     4677742231 5 4 5 7   214.0  210.0
 21 6530.475931 2.731E-28 4.604e-03.07020.095 2351.51270.74-.007174       4 1 1 11       1 1 1 01                    P 26f     3677642029 5 4 5 7    51.0   53.0
 21 6530.519770 1.014E-30 4.274e-03.06770.077 3606.58280.75-.007540       4 2 2 11       1 2 2 01                    P 46e     3677642029 5 4 5 7    91.0   93.0
 21 6530.526438 1.313E-26 3.391e-05.06830.081  639.60040.76-.008041       1 1 1 22       0 0 0 01                    Q 40e     3677642029 5 4 5 7    81.0   81.0
 21 6530.540727 2.897E-29 1.934e-06.06820.081 1308.67160.76-.007431       3 1 1 11       0 1 1 01                    Q 40f     3677642029 5 4 5 7    81.0   81.0
 21 6530.565709 1.617E-29 5.324e-06.07180.098 1516.05210.72-.006372       5 1 1 01       0 2 2 01                    R 21f     3677642029 5 4 5 7    45.0   43.0
 21 6530.581493 9.317E-28 1.139e-03.06850.084 1885.54220.76-.007404       3 2 2 11       0 2 2 01                    P 37f     3677642029 5 4 5 7    73.0   75.0
 21 6530.640558 4.302E-28 3.801e-04.06880.087 1801.01980.76-.007966       2 1 1 22       0 2 2 01                    P 34e     3677642029 5 4 5 7    67.0   69.0
 22 6530.705299 8.630E-28 4.424e-05.07040.095  234.09440.73-.007668       1 1 1 21       0 0 0 01                    R 24e     4677642231 5 4 5 7   102.0   98.0
 21 6530.720961 1.951E-30 1.437e-06.06920.090 1750.96060.75-.007911       2 1 1 22       1 0 0 01                    R 30e     3377642030 5 4 5 7    63.0   61.0
 22 6530.754319 1.500E-30 7.471e-05.06670.072 1809.27430.72-.008377       1 2 2 21       0 1 1 01                    R 54f     4677742231 5 4 5 7   222.0  218.0
 21 6530.848416 1.403E-30 1.308e-03.06620.070 3344.32030.71-.007878       3 3 3 11       0 3 3 01                    P 58f     3677742029 5 4 5 7   115.0  117.0
 21 6530.848834 7.387E-26 1.513e-03.08540.114  689.25530.74-.005160       3 1 1 11       0 1 1 01                    P  7e     3677742029 5 4 5 7    13.0   15.0
 21 6530.865187 3.323E-30 5.536e-05.06960.093 2371.93360.74-.006640       6 0 0 01       1 1 1 01                    R 27e     3677642029 5 4 5 7    57.0   55.0
 21 6530.952109 1.178E-30 8.963e-04.06640.071 3298.91310.71-.007842       3 3 3 11       0 3 3 01                    P 57e     3677742029 5 4 5 7   113.0  115.0
 22 6530.954101 4.610E-30 6.728e-05.06750.075 1529.00790.74-.008167       1 2 2 21       0 1 1 01                    R 47e     4677642231 5 4 5 7   194.0  190.0
 22 6530.998944 1.050E-30 7.693e-05.06640.071 1895.94460.72-.008458       1 2 2 21       0 1 1 01                    R 56f     4677742231 5 4 5 7   230.0  226.0
 21 6531.015170 2.846E-28 4.511e-03.07050.096 2330.56910.73-.007133       4 1 1 11       1 1 1 01                    P 25e     3677542029 5 4 5 7    49.0   51.0
 21 6531.083741 1.582E-27 4.245e-03.08930.120 1390.52530.78-.004559       4 0 0 11       1 0 0 01                    P  2e     3677742029 5 4 5 7     3.0    5.0
 21 6531.100652 4.075E-29 2.120e-06.06830.083 1246.92050.76-.007408       3 1 1 11       0 1 1 01                    Q 38f     3677642029 5 4 5 7    77.0   77.0
 21 6531.107765 8.508E-30 1.220e-03.08110.108 2628.13450.70-.005618       4 2 2 12       1 2 2 02                    R 10e     3677742029 5 4 5 7    23.0   21.0
 21 6531.116928 1.793E-29 6.775e-06.07050.096 1570.08200.73-.006515       5 1 1 01       0 2 2 01                    R 24e     3677642029 5 4 5 7    51.0   49.0
 21 6531.192647 1.083E-29 2.702e-05.06560.069 2142.84180.70-.008039       2 3 3 11       0 1 1 01                    R 61e     3677742029 5 4 5 7   125.0  123.0
 21 6531.247818 1.677E-26 3.378e-05.06840.083  578.01160.76-.008015       1 1 1 22       0 0 0 01                    Q 38e     3677642029 5 4 5 7    77.0   77.0
 21 6531.295160 1.205E-27 1.317e-03.06860.085 1856.58700.76-.007397       3 2 2 11       0 2 2 01                    P 36e     3677642029 5 4 5 7    71.0   73.0
 21 6531.338619 2.939E-30 2.311e-05.06480.068 2394.84810.69-.008282       2 3 3 11       0 1 1 01                    R 66f     3677642029 5 4 5 7   135.0  133.0
 21 6531.357404 3.155E-25 7.978E-04.06820.081  639.60040.76-.007443       3 0 0 11       0 0 0 01                    R 40e     4377641827 5 4 5 7    83.0   81.0
 21 6531.402757 8.451E-30 4.393e-06.06710.073 1784.28060.73-.008315       2 0 0 22       0 1 1 01                    P 53e     3377742030 5 4 5 7   105.0  107.0
 21 6531.413015 1.770E-26 1.264e-05.08450.112   28.09510.73-.005699       1 1 1 22       0 0 0 01                    P  8e     3677742029 5 4 5 7    15.0   17.0
 21 6531.455170 2.637E-30 1.203e-04.06820.082 2646.36960.76-.006816       5 2 2 01       0 3 3 01                    P 40f     3677642029 5 4 5 7    79.0   81.0
 21 6531.458351 1.259E-30 2.098e-05.06960.093 2371.93360.74-.007235       3 3 3 11       1 1 1 01                    R 27e     3677642029 5 4 5 7    57.0   55.0
 22 6531.480294 3.430E-30 6.946e-05.06730.074 1604.66280.74-.008218       1 2 2 21       0 1 1 01                    R 49e     4677742231 5 4 5 7   202.0  198.0
 21 6531.564593 1.783E-30 1.569e-06.06890.088 1800.09570.76-.007941       2 1 1 22       1 0 0 01                    R 32e     3377642030 5 4 5 7    67.0   65.0
 21 6531.574179 2.552E-30 1.026e-04.06820.082 2615.01510.76-.006810       5 2 2 01       0 3 3 01                    P 39e     3677642029 5 4 5 7    77.0   79.0
 22 6531.625737 7.960E-28 4.593e-05.06980.094  273.88090.74-.007767       1 1 1 21       0 0 0 01                    R 26e     4677642231 5 4 5 7   110.0  106.0
 21 6531.634032 5.666E-29 2.339e-06.06850.085 1188.28970.76-.007391       3 1 1 11       0 1 1 01                    Q 36f     3677642029 5 4 5 7    73.0   73.0
 21 6531.657666 4.761E-30 2.996e-06.06940.092 1704.94190.75-.007267       3 2 2 11       1 0 0 01                    R 28e     3677642029 5 4 5 7    59.0   57.0
 21 6531.687552 6.474E-26 1.527e-03.08640.115  683.81240.75-.005053       3 1 1 11       0 1 1 01                    P  6f     3677742029 5 4 5 7    11.0   13.0
 21 6531.690323 1.322E-29 7.373e-03.07020.095 3071.29370.74-.007174       5 0 0 11       2 0 0 01                    P 26e     3677642029 5 4 5 7    51.0   53.0
 21 6531.797787 8.954E-30 1.232e-03.08010.107 2636.75610.69-.005790       4 2 2 12       1 2 2 02                    R 11f     3677742029 5 4 5 7    25.0   23.0
 21 6531.931625 2.103E-26 3.364e-05.06860.085  519.53500.76-.007997       1 1 1 22       0 0 0 01                    Q 36e     3677642029 5 4 5 7    73.0   73.0
 22 6531.964801 2.500E-30 7.142e-05.06710.073 1683.42700.73-.008274       1 2 2 21       0 1 1 01                    R 51e     4677742231 5 4 5 7   210.0  206.0
 21 6532.061642 2.253E-30 2.414e-06.06830.083 1863.75850.76-.006801       5 1 1 01       1 0 0 02                    P 38e     3677642029 5 4 5 7    75.0   77.0
 21 6532.140571 7.787E-29 2.597e-06.06870.087 1132.78030.76-.007362       3 1 1 11       0 1 1 01                    Q 34f     3677642029 5 4 5 7    69.0   69.0
 21 6532.186454 3.081E-28 4.645e-03.07090.097 2311.61250.73-.007079       4 1 1 11       1 1 1 01                    P 24f     3677642029 5 4 5 7    47.0   49.0
 21 6532.256498 1.766E-29 6.341e-06.07080.096 1551.28960.73-.006468       5 1 1 01       0 2 2 01                    R 23f     3677642029 5 4 5 7    49.0   47.0
 21 6532.311370 6.906E-30 2.681e-05.06530.068 2240.23750.70-.008136       2 3 3 11       0 1 1 01                    R 63e     3677742029 5 4 5 7   129.0  127.0
 21 6532.322153 1.404E-30 4.382e-03.06800.078 3535.42920.75-.007489       4 2 2 11       1 2 2 01                    P 44e     3677642029 5 4 5 7    87.0   89.0
 21 6532.328295 1.642E-30 1.758e-06.06870.086 1852.34660.76-.007967       2 1 1 22       1 0 0 01                    R 34e     3377642030 5 4 5 7    71.0   69.0
 21 6532.355816 1.820E-30 2.320e-05.06430.067 2500.15230.68-.008386       2 3 3 11       0 1 1 01                    R 68f     3677642029 5 4 5 7   139.0  137.0
 22 6532.407630 1.800E-30 7.376e-05.06680.072 1765.29880.73-.008344       1 2 2 21       0 1 1 01                    R 53e     4677742231 5 4 5 7   218.0  214.0
 21 6532.447879 2.472E-30 4.779e-05.06920.091 2416.41700.75-.006688       6 0 0 01       1 1 1 01                    R 29e     3677642029 5 4 5 7    61.0   59.0
 21 6532.452162 9.225E-30 1.231e-03.07910.106 2646.16210.69-.005930       4 2 2 12       1 2 2 02                    R 12e     3677742029 5 4 5 7    27.0   25.0
 22 6532.466806 6.240E-30 1.119e-05.06940.092  988.20710.75-.007840       2 0 0 21       0 1 1 01                    P 29e     3677642231 5 4 5 7   114.0  118.0
