"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","1213","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"722","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"724","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"728","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"730","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"732","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"734","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"736","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"740","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"742","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"744","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"746","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"748","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"750","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"752","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"754","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"756","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"758","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"760","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"764","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"766","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"768","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"770","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"772","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"774","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"776","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"778","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"780","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"782","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"784","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"786","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"788","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"790","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"794","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"796","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"798","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"800","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"806","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"808","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"810","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"814","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"816","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"818","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"820","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"822","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"824","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"826","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"828","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"830","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"832","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"834","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"836","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"838","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"840","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"846","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"848","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"852","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"854","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"856","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"858","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"860","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"862","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"864","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"866","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"868","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"870","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"872","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"874","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"876","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"878","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"880","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"888","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"890","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"892","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"894","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"896","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"898","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"900","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"902","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"904","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"906","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"908","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"910","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"916","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"918","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"920","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"922","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"924","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"926","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"928","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"930","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"932","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"936","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"938","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"940","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"942","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"944","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"946","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"948","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"950","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"952","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"954","","","1","0","0407h","1","1","1","0","0","0","0","0","0","0","1","0","0","0"
"956","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"958","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"962","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"964","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"966","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"968","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"972","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"974","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"976","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"978","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"980","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"982","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"984","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"986","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"988","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"992","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"994","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"996","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"998","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1002","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1004","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1006","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1008","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1010","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1012","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1014","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1016","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1020","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1022","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1026","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1028","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1030","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1032","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1034","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1036","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1038","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1040","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1042","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1044","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1048","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1050","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1052","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1054","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1056","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1058","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1060","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1062","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1064","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1066","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1068","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1070","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1076","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1078","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1080","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1082","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1086","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1088","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1090","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1094","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1098","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1100","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1102","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1112","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1114","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1116","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1120","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1122","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1124","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1126","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1128","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1130","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1134","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1136","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1138","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1140","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1142","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1144","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1148","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1152","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1154","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1156","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1158","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1160","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1162","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1164","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1166","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1168","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1170","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1172","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1174","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1176","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1178","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1182","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1184","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1188","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1190","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1196","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1198","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1200","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1204","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1206","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1208","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1210","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1212","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1214","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1216","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1222","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1224","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1226","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1228","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1230","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1232","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1234","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1236","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1238","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1240","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1242","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1244","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1246","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1248","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1250","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1252","","","1","0","0407h","1","1","1","0","0","0","0","0","0","0","1","0","0","0"
"1254","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1256","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1258","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1262","","","1","0","0407h","1","1","1","0","0","0","0","0","0","0","1","0","0","0"
"1264","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1266","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1268","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1270","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1272","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1274","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1276","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1278","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1280","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1282","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1286","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1290","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1292","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1294","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1296","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1300","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1302","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1308","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1310","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1312","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1314","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1316","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1318","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1320","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1326","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1328","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1330","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1332","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1336","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1338","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1340","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1342","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1344","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1346","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1350","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1352","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1354","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1356","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1358","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1360","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1364","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1366","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1368","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1372","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1374","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1376","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1378","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1380","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1382","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1384","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1386","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1388","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1390","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1392","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1394","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1396","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1400","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1402","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1406","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1408","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1412","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1414","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1416","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1418","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1420","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1422","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1426","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1428","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1432","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1436","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1438","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1440","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1446","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1448","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1450","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1452","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1454","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1456","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1458","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1464","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1466","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1468","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1470","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1472","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1474","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1476","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1478","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1480","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1486","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1488","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1490","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1492","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
