EPOCH_TIME                ALARM_STATUS              GPS_ABS_LONG              GPS_ABS_LAT               CH4                       
1316239543.226            0                         -1.2239216794e+02         3.7793645084e+01          1.8505823037e+00          
1316239544.286            0                         -1.2239224064e+02         3.7793711672e+01          1.8475254454e+00          
1316239545.316            0                         -1.2239231126e+02         3.7793776239e+01          1.8468669033e+00          
1316239546.363            0                         -1.2239238276e+02         3.7793841795e+01          1.8489657024e+00          
1316239547.383            0                         -1.2239245087e+02         3.7793904768e+01          1.8472344140e+00          
1316239548.462            0                         -1.2239252048e+02         3.7793968163e+01          1.8482078928e+00          
1316239549.549            0                         -1.2239258634e+02         3.7794028803e+01          1.8531698601e+00          
1316239550.625            0                         -1.2239264749e+02         3.7794085526e+01          1.8569395919e+00          
1316239551.689            0                         -1.2239270499e+02         3.7794138479e+01          1.8581802697e+00          
1316239552.767            0                         -1.2239276212e+02         3.7794190016e+01          1.8552539215e+00          
1316239553.837            0                         -1.2239281994e+02         3.7794241795e+01          1.8517393507e+00          
1316239554.908            0                         -1.2239287966e+02         3.7794295450e+01          1.8499663399e+00          
1316239555.964            0                         -1.2239294141e+02         3.7794349972e+01          1.8470506421e+00          
1316239556.987            0                         -1.2239300343e+02         3.7794404328e+01          1.8454965327e+00          
1316239558.004            0                         -1.2239306634e+02         3.7794460599e+01          1.8468930394e+00          
1316239559.065            0                         -1.2239313307e+02         3.7794521807e+01          1.8497841749e+00          
1316239560.183            0                         -1.2239320447e+02         3.7794590252e+01          1.8519771532e+00          
1316239561.219            0                         -1.2239327188e+02         3.7794657785e+01          1.8570420713e+00          
1316239562.255            0                         -1.2239334157e+02         3.7794727088e+01          1.8670916470e+00          
1316239563.330            0                         -1.2239341516e+02         3.7794801726e+01          1.8788110462e+00          
1316239564.391            0                         -1.2239348827e+02         3.7794877350e+01          1.8813117816e+00          
1316239565.455            0                         -1.2239356043e+02         3.7794954676e+01          1.8813530388e+00          
1316239566.525            0                         -1.2239363143e+02         3.7795033027e+01          1.8789393667e+00          
1316239567.584            0                         -1.2239370063e+02         3.7795109417e+01          1.8790650764e+00          
1316239568.595            0                         -1.2239376620e+02         3.7795181185e+01          1.8783825982e+00          
1316239569.599            0                         -1.2239383167e+02         3.7795252584e+01          1.8755328897e+00          
1316239570.663            0                         -1.2239390213e+02         3.7795329198e+01          1.8736223322e+00          
1316239571.729            0                         -1.2239397389e+02         3.7795407110e+01          1.8720304754e+00          
1316239572.797            0                         -1.2239404671e+02         3.7795486389e+01          1.8673356776e+00          
1316239573.869            0                         -1.2239412054e+02         3.7795566862e+01          1.8649432463e+00          
1316239574.912            0                         -1.2239419376e+02         3.7795646208e+01          1.8633134109e+00          
1316239575.960            0                         -1.2239426932e+02         3.7795726713e+01          1.8639717883e+00          
1316239576.997            0                         -1.2239434511e+02         3.7795807321e+01          1.8670154711e+00          
1316239578.046            0                         -1.2239442190e+02         3.7795890522e+01          1.8694176388e+00          
1316239579.085            0                         -1.2239449764e+02         3.7795973818e+01          1.8689545032e+00          
1316239580.152            0                         -1.2239457560e+02         3.7796059010e+01          1.8690702935e+00          
1316239581.219            0                         -1.2239465373e+02         3.7796144307e+01          1.8700217979e+00          
1316239582.254            0                         -1.2239472860e+02         3.7796226630e+01          1.8681146512e+00          
1316239583.287            0                         -1.2239480273e+02         3.7796308165e+01          1.8696249036e+00          
1316239584.326            0                         -1.2239487588e+02         3.7796387139e+01          1.8688399286e+00          
1316239585.371            0                         -1.2239494748e+02         3.7796464130e+01          1.8710945714e+00          
1316239586.399            0                         -1.2239501594e+02         3.7796538428e+01          1.8753743655e+00          
1316239587.486            0                         -1.2239508589e+02         3.7796615547e+01          1.8706176240e+00          
1316239588.589            0                         -1.2239515596e+02         3.7796691478e+01          1.8660084063e+00          
1316239589.641            0                         -1.2239522381e+02         3.7796762984e+01          1.8650976785e+00          
1316239590.686            0                         -1.2239529261e+02         3.7796833916e+01          1.8665885610e+00          
1316239591.730            0                         -1.2239536148e+02         3.7796905693e+01          1.8675738281e+00          
1316239592.798            0                         -1.2239543204e+02         3.7796981579e+01          1.8676143242e+00          
1316239593.840            0                         -1.2239550145e+02         3.7797057780e+01          1.8691066222e+00          
1316239594.872            0                         -1.2239557169e+02         3.7797132506e+01          1.8710905763e+00          
1316239595.897            0                         -1.2239564128e+02         3.7797205091e+01          1.8679909948e+00          
1316239596.932            0                         -1.2239570887e+02         3.7797277940e+01          1.8689882418e+00          
1316239597.997            0                         -1.2239577660e+02         3.7797352131e+01          1.8695626299e+00          
1316239599.042            0                         -1.2239584296e+02         3.7797424587e+01          1.8679734455e+00          
1316239600.075            0                         -1.2239590795e+02         3.7797495176e+01          1.8704361864e+00          
1316239601.106            0                         -1.2239597452e+02         3.7797567462e+01          1.8749995234e+00          
1316239602.129            0                         -1.2239604175e+02         3.7797642173e+01          1.8734377017e+00          
1316239603.163            0                         -1.2239611021e+02         3.7797719233e+01          1.8667125942e+00          
1316239604.205            0                         -1.2239617935e+02         3.7797797126e+01          1.8627521001e+00          
1316239605.304            0                         -1.2239625261e+02         3.7797878548e+01          1.8597286626e+00          
1316239606.339            0                         -1.2239632147e+02         3.7797954858e+01          1.8589589009e+00          
1316239607.352            0                         -1.2239638859e+02         3.7798028925e+01          1.8584011014e+00          
1316239608.401            0                         -1.2239645764e+02         3.7798105619e+01          1.8552184724e+00          
1316239609.454            0                         -1.2239652605e+02         3.7798182824e+01          1.8557544621e+00          
1316239610.470            0                         -1.2239659202e+02         3.7798258130e+01          1.8532379326e+00          
1316239611.536            0                         -1.2239666236e+02         3.7798339009e+01          1.8557969659e+00          
1316239612.633            0                         -1.2239673619e+02         3.7798424256e+01          1.8569943147e+00          
1316239613.663            0                         -1.2239680703e+02         3.7798505545e+01          1.8599568970e+00          
1316239614.677            0                         -1.2239687766e+02         3.7798585535e+01          1.8585561061e+00          
1316239615.704            0                         -1.2239695000e+02         3.7798665720e+01          1.8572334120e+00          
1316239616.741            0                         -1.2239702333e+02         3.7798746359e+01          1.8571994103e+00          
1316239617.835            0                         -1.2239710066e+02         3.7798830942e+01          1.8586827702e+00          
1316239618.879            0                         -1.2239717273e+02         3.7798910871e+01          1.8599057955e+00          
1316239619.955            0                         -1.2239724503e+02         3.7798991969e+01          1.8586432236e+00          
1316239620.987            0                         -1.2239731243e+02         3.7799068249e+01          1.8598535591e+00          
1316239622.030            0                         -1.2239737911e+02         3.7799143461e+01          1.8657255414e+00          
1316239623.084            0                         -1.2239744593e+02         3.7799216808e+01          1.8681773732e+00          
1316239624.117            0                         -1.2239751073e+02         3.7799287115e+01          1.8619942172e+00          
1316239625.144            0                         -1.2239757592e+02         3.7799356862e+01          1.8572027399e+00          
1316239626.228            0                         -1.2239764565e+02         3.7799431814e+01          1.8555504946e+00          
1316239627.282            0                         -1.2239771469e+02         3.7799507816e+01          1.8561262121e+00          
1316239628.309            0                         -1.2239778249e+02         3.7799584864e+01          1.8562433521e+00          
1316239629.342            0                         -1.2239785252e+02         3.7799664555e+01          1.8611165298e+00          
1316239630.379            0                         -1.2239792489e+02         3.7799745448e+01          1.8978229059e+00          
1316239631.448            0                         -1.2239800000e+02         3.7799829022e+01          1.9238602439e+00          
1316239632.461            0                         -1.2239806994e+02         3.7799907395e+01          1.8970890392e+00          
1316239633.486            0                         -1.2239813953e+02         3.7799985630e+01          1.8746812094e+00          
1316239634.531            0                         -1.2239820925e+02         3.7800064580e+01          1.8740705761e+00          
1316239635.563            0                         -1.2239827745e+02         3.7800141831e+01          1.8749420676e+00          
1316239636.572            0                         -1.2239834317e+02         3.7800216316e+01          1.8697099396e+00          
1316239637.629            0                         -1.2239841047e+02         3.7800292278e+01          1.8651298578e+00          
1316239638.658            0                         -1.2239847438e+02         3.7800363744e+01          1.8611889661e+00          
1316239639.690            0                         -1.2239853748e+02         3.7800432692e+01          1.8616522588e+00          
1316239640.717            0                         -1.2239859873e+02         3.7800498709e+01          1.8605249774e+00          
1316239641.775            0                         -1.2239865955e+02         3.7800565350e+01          1.8585695663e+00          
1316239642.829            0                         -1.2239871921e+02         3.7800632027e+01          1.8580588833e+00          
1316239643.886            0                         -1.2239877930e+02         3.7800699333e+01          1.8579902570e+00          
1316239644.973            0                         -1.2239884176e+02         3.7800768962e+01          1.8626633630e+00          
1316239646.051            0                         -1.2239890495e+02         3.7800839912e+01          1.8700166656e+00          
1316239647.130            0                         -1.2239897029e+02         3.7800913666e+01          1.8745540347e+00          
1316239648.189            0                         -1.2239903627e+02         3.7800988658e+01          1.8739014716e+00          
1316239649.287            0                         -1.2239910736e+02         3.7801069123e+01          1.8751113794e+00          
1316239650.369            0                         -1.2239918060e+02         3.7801151876e+01          1.8831692592e+00          
1316239651.458            0                         -1.2239925731e+02         3.7801238589e+01          1.8880168171e+00          
1316239652.519            0                         -1.2239933379e+02         3.7801325331e+01          1.8887836287e+00          
1316239653.578            0                         -1.2239941052e+02         3.7801411539e+01          1.8818639489e+00          
1316239654.664            0                         -1.2239948866e+02         3.7801498876e+01          1.8751086832e+00          
1316239655.737            0                         -1.2239956531e+02         3.7801584322e+01          1.8676733416e+00          
1316239656.762            0                         -1.2239963781e+02         3.7801665675e+01          1.8649763188e+00          
1316239657.808            0                         -1.2239971092e+02         3.7801748955e+01          1.8757008028e+00          
1316239658.829            0                         -1.2239978163e+02         3.7801830072e+01          1.8851485170e+00          
1316239659.844            0                         -1.2239985204e+02         3.7801910389e+01          1.8800489044e+00          
1316239660.903            0                         -1.2239992714e+02         3.7801993960e+01          1.8740896459e+00          
1316239661.931            0                         -1.2240000124e+02         3.7802075045e+01          1.8689549776e+00          
1316239662.975            0                         -1.2240007597e+02         3.7802158345e+01          1.8638137570e+00          
1316239664.033            0                         -1.2240015058e+02         3.7802243125e+01          1.8599362287e+00          
1316239665.044            0                         -1.2240022191e+02         3.7802324767e+01          1.8611449929e+00          
1316239666.087            0                         -1.2240029545e+02         3.7802408411e+01          1.8636302749e+00          
1316239667.175            0                         -1.2240037198e+02         3.7802494679e+01          1.8645244661e+00          
1316239668.231            0                         -1.2240044614e+02         3.7802577723e+01          1.8651254692e+00          
1316239669.281            0                         -1.2240051896e+02         3.7802658485e+01          1.8647795798e+00          
1316239670.327            0                         -1.2240059034e+02         3.7802737368e+01          1.8654804598e+00          
1316239671.364            0                         -1.2240066034e+02         3.7802814278e+01          1.8659191851e+00          
1316239672.401            0                         -1.2240072925e+02         3.7802890115e+01          1.8612729328e+00          
1316239673.431            0                         -1.2240079707e+02         3.7802965073e+01          1.8579290607e+00          
1316239674.459            0                         -1.2240086536e+02         3.7803040623e+01          1.8613083831e+00          
1316239675.488            0                         -1.2240093472e+02         3.7803117290e+01          1.8708929606e+00          
1316239676.501            0                         -1.2240100353e+02         3.7803193591e+01          1.8756069230e+00          
1316239677.517            0                         -1.2240107201e+02         3.7803270638e+01          1.8829730366e+00          
1316239678.567            0                         -1.2240114143e+02         3.7803349687e+01          1.9058119867e+00          
1316239679.602            0                         -1.2240120895e+02         3.7803426409e+01          1.9391729956e+00          
1316239680.641            0                         -1.2240127667e+02         3.7803502278e+01          1.9810350147e+00          
1316239681.713            0                         -1.2240134696e+02         3.7803580003e+01          1.9827124333e+00          
1316239682.768            0                         -1.2240141697e+02         3.7803657500e+01          1.9246842862e+00          
1316239683.825            0                         -1.2240148852e+02         3.7803736448e+01          1.8967439702e+00          
1316239684.911            0                         -1.2240156318e+02         3.7803818479e+01          1.8849176065e+00          
1316239685.958            0                         -1.2240163489e+02         3.7803896524e+01          1.8814845319e+00          
1316239687.005            0                         -1.2240170506e+02         3.7803972780e+01          1.8781373952e+00          
1316239688.049            0                         -1.2240177418e+02         3.7804046541e+01          1.8743025118e+00          
1316239689.094            0                         -1.2240184361e+02         3.7804118467e+01          1.8745182752e+00          
1316239690.128            0                         -1.2240191418e+02         3.7804187869e+01          1.8732900446e+00          
1316239691.153            0                         -1.2240198640e+02         3.7804255323e+01          1.8755061129e+00          
1316239692.212            0                         -1.2240206404e+02         3.7804325149e+01          1.8796819198e+00          
1316239693.257            0                         -1.2240214399e+02         3.7804394661e+01          1.8900953950e+00          
1316239694.313            0                         -1.2240222908e+02         3.7804465620e+01          1.9025480296e+00          
1316239695.342            0                         -1.2240231519e+02         3.7804535044e+01          1.9194528834e+00          
1316239696.355            0                         -1.2240240173e+02         3.7804602295e+01          1.9117634894e+00          
1316239697.445            0                         -1.2240249625e+02         3.7804672589e+01          1.9005788341e+00          
1316239698.506            0                         -1.2240258864e+02         3.7804740102e+01          1.8927677374e+00          
1316239699.532            0                         -1.2240267829e+02         3.7804804804e+01          1.8884634013e+00          
1316239700.580            0                         -1.2240276903e+02         3.7804870580e+01          1.8848365005e+00          
1316239701.654            0                         -1.2240286035e+02         3.7804938145e+01          1.8777307091e+00          
1316239702.757            0                         -1.2240295371e+02         3.7805007381e+01          1.8676343745e+00          
1316239703.790            0                         -1.2240304274e+02         3.7805071575e+01          1.8564270260e+00          
1316239704.841            0                         -1.2240313515e+02         3.7805137763e+01          1.8697970078e+00          
1316239705.880            0                         -1.2240322818e+02         3.7805204771e+01          1.8753707546e+00          
1316239706.922            0                         -1.2240332327e+02         3.7805273576e+01          1.8720453219e+00          
1316239707.943            0                         -1.2240341709e+02         3.7805341947e+01          1.8912160821e+00          
1316239709.011            0                         -1.2240351495e+02         3.7805413744e+01          1.8808065398e+00          
1316239710.097            0                         -1.2240361443e+02         3.7805486250e+01          1.8688067640e+00          
1316239711.126            0                         -1.2240370890e+02         3.7805554867e+01          1.8732443487e+00          
1316239712.146            0                         -1.2240380292e+02         3.7805622130e+01          1.8788531932e+00          
1316239713.169            0                         -1.2240389765e+02         3.7805688631e+01          1.8867580400e+00          
1316239714.192            0                         -1.2240399213e+02         3.7805754017e+01          1.8854633566e+00          
1316239715.218            0                         -1.2240408752e+02         3.7805818366e+01          1.8726061856e+00          
1316239716.242            0                         -1.2240418493e+02         3.7805880575e+01          1.8557362570e+00          
1316239717.310            0                         -1.2240428820e+02         3.7805943846e+01          1.8505004081e+00          
1316239718.361            0                         -1.2240439043e+02         3.7806004779e+01          1.8494432320e+00          
1316239719.387            0                         -1.2240448989e+02         3.7806063130e+01          1.8499396728e+00          
1316239720.443            0                         -1.2240459346e+02         3.7806121461e+01          1.8526253526e+00          
1316239721.565            0                         -1.2240470464e+02         3.7806183015e+01          1.8627907787e+00          
1316239722.655            0                         -1.2240481308e+02         3.7806242339e+01          1.8714179863e+00          
1316239723.697            0                         -1.2240491729e+02         3.7806297709e+01          1.8727593713e+00          
1316239724.761            0                         -1.2240502342e+02         3.7806353068e+01          1.8695543266e+00          
1316239725.783            0                         -1.2240512440e+02         3.7806405733e+01          1.8669323514e+00          
1316239726.817            0                         -1.2240522483e+02         3.7806457914e+01          1.8667200271e+00          
1316239727.863            0                         -1.2240532482e+02         3.7806509132e+01          1.8675420427e+00          
1316239728.932            0                         -1.2240542547e+02         3.7806560281e+01          1.8672199787e+00          
1316239729.986            0                         -1.2240551943e+02         3.7806608244e+01          1.8650442373e+00          
1316239731.053            0                         -1.2240560278e+02         3.7806648913e+01          1.8693129155e+00          
1316239732.104            0                         -1.2240567577e+02         3.7806673754e+01          1.8705822963e+00          
1316239733.142            0                         -1.2240574219e+02         3.7806682146e+01          1.8695895214e+00          
1316239734.187            0                         -1.2240580177e+02         3.7806678631e+01          1.8673981339e+00          
1316239735.230            0                         -1.2240586357e+02         3.7806669462e+01          1.8663398410e+00          
1316239736.284            0                         -1.2240593562e+02         3.7806657323e+01          1.9174998429e+00          
1316239737.347            0                         -1.2240601823e+02         3.7806643787e+01          1.9326601434e+00          
1316239738.430            0                         -1.2240611108e+02         3.7806630190e+01          1.9118913950e+00          
1316239739.469            0                         -1.2240620770e+02         3.7806616549e+01          1.8894144826e+00          
1316239740.502            0                         -1.2240631022e+02         3.7806601687e+01          1.8735319111e+00          
1316239741.552            0                         -1.2240641961e+02         3.7806586547e+01          1.8600883253e+00          
1316239742.596            0                         -1.2240653172e+02         3.7806571774e+01          1.8552913913e+00          
1316239743.654            0                         -1.2240664662e+02         3.7806555431e+01          1.8558256568e+00          
1316239744.709            0                         -1.2240676062e+02         3.7806537293e+01          1.8601841504e+00          
1316239745.751            0                         -1.2240687210e+02         3.7806518063e+01          1.8596685313e+00          
1316239746.783            0                         -1.2240698210e+02         3.7806499051e+01          1.8632498402e+00          
1316239747.845            0                         -1.2240709768e+02         3.7806481896e+01          1.8670094144e+00          
1316239748.938            0                         -1.2240721965e+02         3.7806467324e+01          1.8584486144e+00          
1316239749.975            0                         -1.2240733865e+02         3.7806454154e+01          1.8516701614e+00          
1316239751.037            0                         -1.2240746349e+02         3.7806440153e+01          1.8470702576e+00          
1316239752.114            0                         -1.2240759148e+02         3.7806424937e+01          1.8432921772e+00          
1316239753.146            0                         -1.2240771507e+02         3.7806409683e+01          1.8456839675e+00          
1316239754.203            0                         -1.2240784140e+02         3.7806393812e+01          1.8460109626e+00          
1316239755.283            0                         -1.2240796949e+02         3.7806376583e+01          1.8465476714e+00          
1316239756.336            0                         -1.2240809426e+02         3.7806360580e+01          1.8463923479e+00          
1316239757.371            0                         -1.2240821617e+02         3.7806344801e+01          1.8468181764e+00          
1316239758.419            0                         -1.2240833751e+02         3.7806329785e+01          1.8460209619e+00          
1316239759.491            0                         -1.2240845937e+02         3.7806314149e+01          1.8443413857e+00          
1316239760.550            0                         -1.2240857951e+02         3.7806298160e+01          1.8468195112e+00          
1316239761.592            0                         -1.2240869857e+02         3.7806283068e+01          1.8485814280e+00          
1316239762.682            0                         -1.2240882373e+02         3.7806267453e+01          1.8524939579e+00          
1316239763.742            0                         -1.2240894579e+02         3.7806251892e+01          1.8632521696e+00          
1316239764.789            0                         -1.2240906521e+02         3.7806236126e+01          1.8652950385e+00          
1316239765.814            0                         -1.2240918084e+02         3.7806221157e+01          1.8615269107e+00          
1316239766.842            0                         -1.2240929450e+02         3.7806205780e+01          1.8591992812e+00          
1316239767.899            0                         -1.2240940765e+02         3.7806189390e+01          1.8584339207e+00          
1316239768.928            0                         -1.2240951529e+02         3.7806177447e+01          1.8567905242e+00          
1316239769.986            0                         -1.2240961986e+02         3.7806166853e+01          1.8559349134e+00          
1316239771.019            0                         -1.2240971434e+02         3.7806156927e+01          1.8547389510e+00          
1316239772.052            0                         -1.2240980175e+02         3.7806148111e+01          1.8523734160e+00          
1316239773.073            0                         -1.2240987483e+02         3.7806139045e+01          1.8521657966e+00          
1316239774.103            0                         -1.2240993283e+02         3.7806131360e+01          1.8503029272e+00          
1316239775.160            0                         -1.2240998249e+02         3.7806124015e+01          1.8507210253e+00          
1316239776.221            0                         -1.2241002069e+02         3.7806118870e+01          1.8505217752e+00          
1316239777.278            0                         -1.2241004925e+02         3.7806115652e+01          1.8516017515e+00          
1316239778.292            0                         -1.2241006700e+02         3.7806111488e+01          1.8512651427e+00          
1316239779.346            0                         -1.2241008039e+02         3.7806103522e+01          1.8520087462e+00          
1316239780.423            0                         -1.2241009918e+02         3.7806101520e+01          1.8532297776e+00          
1316239781.476            0                         -1.2241012588e+02         3.7806096433e+01          1.8545484566e+00          
1316239782.565            0                         -1.2241016407e+02         3.7806086691e+01          1.8525916610e+00          
1316239783.668            0                         -1.2241021710e+02         3.7806060495e+01          1.8475541608e+00          
1316239784.716            0                         -1.2241028329e+02         3.7806042573e+01          1.8485461880e+00          
1316239785.806            0                         -1.2241036489e+02         3.7806037166e+01          1.8506323256e+00          
1316239786.880            0                         -1.2241045139e+02         3.7806029857e+01          1.8519586569e+00          
1316239787.901            0                         -1.2241054690e+02         3.7806019275e+01          1.8523321897e+00          
1316239788.949            0                         -1.2241059040e+02         3.7806007430e+01          1.8501419440e+00          
1316239790.046            0                         -1.2241075893e+02         3.7805981050e+01          1.8500368887e+00          
1316239791.112            0                         -1.2241075943e+02         3.7805980974e+01          1.8498640670e+00          
1316239792.162            0                         -1.2241075943e+02         3.7805980974e+01          1.8512417119e+00          
1316239793.237            0                         -1.2241075943e+02         3.7805980974e+01          1.8512351389e+00          
1316239794.320            0                         -1.2241090809e+02         3.7805967227e+01          1.8514764568e+00          
1316239795.361            0                         -1.2241132827e+02         3.7805924746e+01          1.8548655500e+00          
1316239796.421            0                         -1.2241141769e+02         3.7805910155e+01          1.8611900879e+00          
1316239797.493            0                         -1.2241156752e+02         3.7805904465e+01          1.8653322572e+00          
1316239798.515            0                         -1.2241166773e+02         3.7805899676e+01          1.8729021852e+00          
1316239799.561            0                         -1.2241177091e+02         3.7805888878e+01          1.8753518066e+00          
1316239800.613            0                         -1.2241183163e+02         3.7805886282e+01          1.8829892138e+00          
1316239801.664            0                         -1.2241193976e+02         3.7805876372e+01          1.8953399951e+00          
1316239802.745            0                         -1.2241206945e+02         3.7805860901e+01          1.8969758630e+00          
1316239803.803            0                         -1.2241217721e+02         3.7805847418e+01          1.8986762235e+00          
1316239804.860            0                         -1.2241229508e+02         3.7805835495e+01          1.9106569898e+00          
1316239805.923            0                         -1.2241240696e+02         3.7805821929e+01          1.9326174450e+00          
1316239806.960            0                         -1.2241251337e+02         3.7805809208e+01          1.9417041551e+00          
1316239807.996            0                         -1.2241261985e+02         3.7805798577e+01          1.9354558560e+00          
1316239809.049            0                         -1.2241272901e+02         3.7805787039e+01          1.9311443899e+00          
1316239810.100            0                         -1.2241283836e+02         3.7805774653e+01          1.9284337312e+00          
1316239811.161            0                         -1.2241294932e+02         3.7805760145e+01          1.9242560931e+00          
1316239812.223            0                         -1.2241306217e+02         3.7805744866e+01          1.9201546644e+00          
1316239813.271            0                         -1.2241317555e+02         3.7805729580e+01          1.9178053200e+00          
1316239814.335            0                         -1.2241328960e+02         3.7805714392e+01          1.9187912529e+00          
1316239815.368            0                         -1.2241339750e+02         3.7805700551e+01          1.9163260713e+00          
1316239816.405            0                         -1.2241350675e+02         3.7805687611e+01          1.9083851854e+00          
1316239817.415            0                         -1.2241361729e+02         3.7805674516e+01          1.9029274172e+00          
1316239818.434            0                         -1.2241373190e+02         3.7805659824e+01          1.9066879003e+00          
1316239819.461            0                         -1.2241384887e+02         3.7805646016e+01          1.9080897633e+00          
1316239820.529            0                         -1.2241397138e+02         3.7805631850e+01          1.9054059721e+00          
1316239821.572            0                         -1.2241409221e+02         3.7805618883e+01          1.9025709931e+00          
1316239822.649            0                         -1.2241421687e+02         3.7805604593e+01          1.9101006879e+00          
1316239823.716            0                         -1.2241433887e+02         3.7805588651e+01          1.9063243795e+00          
1316239824.772            0                         -1.2241446064e+02         3.7805573393e+01          1.8897826738e+00          
1316239825.806            0                         -1.2241458376e+02         3.7805561073e+01          1.8697156773e+00          
1316239826.867            0                         -1.2241470778e+02         3.7805546249e+01          1.8569502164e+00          
1316239827.918            0                         -1.2241482618e+02         3.7805529405e+01          1.8538621779e+00          
1316239828.962            0                         -1.2241494049e+02         3.7805512658e+01          1.8539127822e+00          
1316239830.036            0                         -1.2241505563e+02         3.7805496472e+01          1.8533514994e+00          
1316239831.099            0                         -1.2241516733e+02         3.7805481533e+01          1.8593147895e+00          
1316239832.145            0                         -1.2241527375e+02         3.7805466962e+01          1.8665734788e+00          
1316239833.169            0                         -1.2241537589e+02         3.7805454331e+01          1.8650669411e+00          
1316239834.186            0                         -1.2241547537e+02         3.7805441811e+01          1.8601288273e+00          
1316239835.236            0                         -1.2241557669e+02         3.7805429850e+01          1.8585236140e+00          
1316239836.282            0                         -1.2241567615e+02         3.7805418658e+01          1.8546568447e+00          
1316239837.321            0                         -1.2241577245e+02         3.7805407961e+01          1.8541974756e+00          
1316239838.374            0                         -1.2241586626e+02         3.7805397000e+01          1.8537538809e+00          
1316239839.405            0                         -1.2241595468e+02         3.7805386212e+01          1.8562671984e+00          
1316239840.422            0                         -1.2241603779e+02         3.7805375570e+01          1.8566089603e+00          
1316239841.457            0                         -1.2241611776e+02         3.7805364895e+01          1.8560347929e+00          
1316239842.527            0                         -1.2241619406e+02         3.7805354612e+01          1.8550077006e+00          
1316239843.587            0                         -1.2241626266e+02         3.7805345545e+01          1.8548983130e+00          
1316239844.640            0                         -1.2241632451e+02         3.7805337365e+01          1.8596313142e+00          
1316239845.653            0                         -1.2241637842e+02         3.7805329975e+01          1.8633578130e+00          
1316239846.658            0                         -1.2241642762e+02         3.7805323149e+01          1.8694751869e+00          
1316239847.748            0                         -1.2241647910e+02         3.7805316831e+01          1.8722097446e+00          
1316239848.819            0                         -1.2241653185e+02         3.7805310189e+01          1.8788826489e+00          
1316239849.869            0                         -1.2241658924e+02         3.7805303100e+01          1.8839398352e+00          
1316239850.911            0                         -1.2241665267e+02         3.7805295583e+01          1.8877128756e+00          
1316239851.923            0                         -1.2241671891e+02         3.7805287196e+01          1.8878012754e+00          
1316239852.971            0                         -1.2241679185e+02         3.7805277739e+01          1.8895742411e+00          
1316239854.039            0                         -1.2241687253e+02         3.7805268927e+01          1.8847914939e+00          
1316239855.079            0                         -1.2241695303e+02         3.7805259843e+01          1.8772039765e+00          
1316239856.151            0                         -1.2241703834e+02         3.7805249142e+01          1.8768655848e+00          
1316239857.222            0                         -1.2241712476e+02         3.7805238205e+01          1.8794874959e+00          
1316239858.251            0                         -1.2241720830e+02         3.7805227240e+01          1.8742844127e+00          
1316239859.278            0                         -1.2241729425e+02         3.7805215859e+01          1.8699788677e+00          
1316239860.339            0                         -1.2241738634e+02         3.7805203415e+01          1.8729459857e+00          
1316239861.370            0                         -1.2241747722e+02         3.7805191490e+01          1.8897396143e+00          
1316239862.424            0                         -1.2241756770e+02         3.7805179707e+01          1.8992999194e+00          
1316239863.448            0                         -1.2241765128e+02         3.7805168546e+01          1.8948940359e+00          
1316239864.490            0                         -1.2241773210e+02         3.7805157628e+01          1.8865146460e+00          
1316239865.567            0                         -1.2241781304e+02         3.7805146793e+01          1.8791426882e+00          
1316239866.619            0                         -1.2241789113e+02         3.7805136554e+01          1.8702744833e+00          
1316239867.661            0                         -1.2241796570e+02         3.7805127247e+01          1.8627278780e+00          
1316239868.684            0                         -1.2241803439e+02         3.7805118561e+01          1.8569169656e+00          
1316239869.721            0                         -1.2241809853e+02         3.7805110602e+01          1.8544097220e+00          
1316239870.770            0                         -1.2241815411e+02         3.7805103438e+01          1.8531738001e+00          
1316239871.801            0                         -1.2241819813e+02         3.7805097563e+01          1.8517093493e+00          
1316239872.865            0                         -1.2241823469e+02         3.7805092732e+01          1.8503201168e+00          
1316239873.923            0                         -1.2241826525e+02         3.7805088710e+01          1.8466274606e+00          
1316239874.973            0                         -1.2241828965e+02         3.7805085491e+01          1.8462149729e+00          
1316239876.038            0                         -1.2241830752e+02         3.7805083265e+01          1.8459989825e+00          
1316239877.110            0                         -1.2241832345e+02         3.7805081265e+01          1.8447732280e+00          
1316239878.132            0                         -1.2241834015e+02         3.7805079471e+01          1.8454824922e+00          
1316239879.170            0                         -1.2241835880e+02         3.7805079099e+01          1.8495932969e+00          
1316239880.237            0                         -1.2241837864e+02         3.7805078580e+01          1.8507904799e+00          
1316239881.306            0                         -1.2241839772e+02         3.7805077518e+01          1.8516263541e+00          
1316239882.348            0                         -1.2241841339e+02         3.7805076915e+01          1.8505644733e+00          
1316239883.407            0                         -1.2241842419e+02         3.7805076976e+01          1.8481171612e+00          
1316239884.457            0                         -1.2241842815e+02         3.7805077883e+01          1.8430971186e+00          
1316239885.488            0                         -1.2241842842e+02         3.7805078708e+01          1.8447862465e+00          
1316239886.534            0                         -1.2241842846e+02         3.7805079245e+01          1.8601337256e+00          
1316239887.565            0                         -1.2241842843e+02         3.7805079586e+01          1.8717051400e+00          
1316239888.620            0                         -1.2241842843e+02         3.7805079860e+01          1.8715056944e+00          
1316239889.661            0                         -1.2241842825e+02         3.7805079864e+01          1.8691412711e+00          
1316239890.715            0                         -1.2241842793e+02         3.7805079632e+01          1.8611504889e+00          
