# DateTime,20170420_194659
# Description,Variation of ringdown statistics with threshold
# InstrumentName,AMADS2015_HF_BL
# SchemeFile,C:\Picarro\G2000\AppConfig\Schemes\HF_baseline.sch
# TUNER_DITHER_MEDIAN_COUNT_REGISTER,9
# TUNER_SWEEP_DITHER_HIGH_OFFSET_REGISTER,2100.0
# TUNER_SWEEP_DITHER_LOW_OFFSET_REGISTER,2100.0
# TUNER_SWEEP_RAMP_HIGH_REGISTER,47809.1757812
# TUNER_SWEEP_RAMP_LOW_REGISTER,17726.8261719
# TUNER_WINDOW_DITHER_HIGH_OFFSET_REGISTER,1890.0
# TUNER_WINDOW_DITHER_LOW_OFFSET_REGISTER,1890.0
# TUNER_WINDOW_RAMP_HIGH_REGISTER,45709.1757812
# TUNER_WINDOW_RAMP_LOW_REGISTER,19826.8261719
# TWGEN_SLOPE_DOWN,37500
# TWGEN_SLOPE_UP,5000
# Units,,digU,rd/s,%,ppm/cm,cm^-1,MHz,ppb/cm,ppb/cm/sqrt(Hz)
# Titles,,Threshold,Rate,Shot-to-shot,Mean loss,Mean wavenumber,StdDev freq,StdDev loss,Sensitivity
,,2000,212.81,0.3955,0.6816,7823.4000,2.77,2.6953,0.18476
,,3000,204.58,0.1044,0.6812,7823.4000,1.69,0.7112,0.04972
,,4000,204.58,0.0614,0.6812,7823.4001,1.36,0.4180,0.02923
,,5000,204.58,0.0443,0.6812,7823.4001,1.33,0.3016,0.02108
,,6000,204.58,0.0360,0.6812,7823.4001,1.37,0.2453,0.01715
,,7000,204.58,0.0313,0.6812,7823.4001,1.35,0.2130,0.01489
,,8000,203.54,0.0286,0.6813,7823.4000,1.36,0.1946,0.01364
,,9000,202.68,0.0272,0.6813,7823.4000,1.40,0.1854,0.01302
,,10000,200.24,0.0225,0.6814,7823.4000,1.37,0.1532,0.01083
,,11000,198.89,0.0205,0.6814,7823.4000,1.41,0.1394,0.00988
,,12000,195.92,0.0190,0.6814,7823.4000,1.49,0.1295,0.00925
,,13000,190.11,0.0190,0.6814,7823.4000,1.53,0.1293,0.00938
,,14000,186.39,0.0183,0.6814,7823.4000,1.60,0.1245,0.00912
,,15000,179.79,0.0189,0.6814,7823.4000,1.65,0.1285,0.00958
,,16000,165.18,0.0184,0.6814,7823.4000,1.66,0.1250,0.00973
