   EpochTime,InletValve,OutletValve,  Pressure,Stage
1443551180.8,         0,         0,    762.18,    2
1443551181.8,         0,         0,    762.16,    2
1443551182.8,         0,         0,    762.15,    2
1443551183.8,         0,         0,    762.08,    2
1443551184.8,         0,         0,    762.07,    2
1443551185.8,         0,         0,    762.04,    2
1443551186.8,         0,         0,    762.01,    2
1443551187.8,         0,         0,    762.01,    2
1443551188.8,         0,         0,    761.98,    2
1443551189.8,         0,         0,    761.97,    2
1443551190.8,         0,         0,    761.91,    2
1443551191.8,         0,         0,    761.86,    2
1443551192.8,         0,         0,    761.85,    2
1443551193.8,         0,         0,    761.84,    2
1443551194.8,         0,         0,    761.83,    2
1443551195.8,         0,         0,    761.79,    2
1443551196.8,         0,         0,    761.78,    2
1443551197.8,         0,         0,    761.73,    2
1443551198.8,         0,         0,    761.71,    2
1443551199.8,         0,         0,    761.66,    2
1443551200.8,         0,         0,    761.62,    2
1443551201.8,         0,         0,    761.62,    2
1443551202.8,         0,         0,    761.59,    2
1443551203.8,         0,         0,    761.56,    2
1443551204.8,         0,         0,    761.50,    2
1443551205.8,         0,         0,    761.52,    2
1443551206.8,         0,         0,    761.45,    2
1443551207.8,         0,         0,    761.45,    2
1443551208.8,         0,         0,    761.42,    2
1443551209.8,         0,         0,    761.42,    2
1443551210.8,         0,         0,    761.40,    2
1443551211.8,         0,         0,    761.34,    2
1443551212.8,         0,         0,    761.33,    2
1443551213.8,         0,         0,    761.29,    2
1443551214.8,         0,         0,    761.24,    2
1443551215.8,         0,         0,    761.26,    2
1443551216.8,         0,         0,    761.23,    2
1443551217.8,         0,         0,    761.18,    2
1443551218.8,         0,         0,    761.17,    2
1443551219.8,         0,         0,    761.15,    2
1443551220.8,         0,         0,    761.11,    2
1443551221.8,         0,         0,    761.11,    2
1443551222.8,         0,         0,    761.09,    2
1443551223.8,         0,         0,    761.07,    2
1443551224.8,         0,         0,    761.02,    2
1443551225.8,         0,         0,    761.03,    2
1443551226.8,         0,         0,    761.00,    2
1443551227.8,         0,         0,    760.97,    2
1443551228.8,         0,         0,    760.96,    2
1443551229.8,         0,         0,    760.93,    2
1443551230.8,         0,         0,    760.90,    2
1443551231.8,         0,         0,    760.90,    2
1443551232.8,         0,         0,    760.88,    2
1443551233.8,         0,         0,    760.83,    2
1443551234.8,         0,         0,    760.86,    2
1443551235.8,         0,         0,    760.79,    2
1443551236.8,         0,         0,    760.78,    2
1443551237.8,         0,         0,    760.78,    2
1443551238.8,         0,         0,    760.72,    2
1443551239.8,         0,         0,    760.72,    2
1443551240.8,         0,         0,    760.67,    2
1443551241.8,         0,         0,    760.68,    2
1443551242.8,         0,         0,    760.63,    2
1443551243.8,         0,         0,    760.61,    2
1443551244.8,         0,         0,    760.61,    2
1443551245.8,         0,         0,    760.57,    2
1443551246.8,         0,         0,    760.54,    2
1443551247.8,         0,         0,    760.55,    2
1443551248.8,         0,         0,    760.50,    2
1443551249.8,         0,         0,    760.48,    2
1443551250.8,         0,         0,    760.48,    2
1443551251.8,         0,         0,    760.44,    2
1443551252.8,         0,         0,    760.44,    2
1443551253.8,         0,         0,    760.40,    2
1443551254.9,         0,         0,    760.39,    2
1443551255.9,         0,         0,    760.36,    2
1443551256.9,         0,         0,    760.31,    2
1443551257.9,         0,         0,    760.29,    2
1443551258.9,         0,         0,    760.30,    2
1443551259.9,         0,         0,    760.26,    2
1443551260.9,         0,         0,    760.24,    2
1443551261.9,         0,         0,    760.23,    2
1443551262.9,         0,         0,    760.20,    2
1443551263.9,         0,         0,    760.18,    2
1443551264.9,         0,         0,    760.12,    2
1443551265.9,         0,         0,    760.13,    2
1443551266.9,         0,         0,    760.13,    2
1443551267.9,         0,         0,    760.14,    2
1443551268.9,         0,         0,    760.08,    2
1443551269.9,         0,         0,    760.07,    2
1443551270.9,         0,         0,    760.03,    2
1443551271.9,         0,         0,    760.03,    2
1443551272.9,         0,         0,    759.99,    2
1443551273.9,         0,         0,    759.99,    2
1443551274.9,         0,         0,    760.01,    2
1443551275.9,         0,         0,    759.95,    2
1443551276.9,         0,         0,    759.95,    2
1443551277.9,         0,         0,    759.92,    2
1443551278.9,         0,         0,    759.88,    2
1443551279.9,         0,         0,    759.88,    2
1443551280.9,         0,         0,    759.81,    2
1443551281.9,         0,         0,    759.81,    2
1443551282.9,         0,         0,    759.78,    2
1443551283.9,         0,         0,    759.77,    2
1443551284.9,         0,         0,    759.75,    2
1443551285.9,         0,         0,    759.78,    2
1443551286.9,         0,         0,    759.75,    2
1443551287.9,         0,         0,    759.72,    2
1443551288.9,         0,         0,    759.70,    2
1443551289.9,         0,         0,    759.67,    2
1443551290.9,         0,         0,    759.66,    2
1443551291.9,         0,         0,    759.63,    2
1443551292.9,         0,         0,    759.61,    2
1443551293.9,         0,         0,    759.57,    2
1443551294.9,         0,         0,    759.57,    2
1443551295.9,         0,         0,    759.58,    2
1443551296.9,         0,         0,    759.56,    2
1443551297.9,         0,         0,    759.51,    2
1443551298.9,         0,         0,    759.52,    2
1443551300.0,         0,         0,    759.50,    2
1443551301.0,         0,         0,    759.48,    2
1443551302.0,         0,         0,    759.47,    2
1443551303.0,         0,         0,    759.47,    2
1443551304.0,         0,         0,    759.43,    2
1443551305.0,         0,         0,    759.42,    2
1443551306.0,         0,         0,    759.41,    2
1443551307.0,         0,         0,    759.39,    2
1443551308.0,         0,         0,    759.36,    2
1443551309.0,         0,         0,    759.32,    2
1443551310.0,         0,         0,    759.32,    2
1443551311.0,         0,         0,    759.29,    2
1443551312.0,         0,         0,    759.26,    2
1443551313.0,         0,         0,    759.27,    2
1443551314.0,         0,         0,    759.21,    2
1443551315.0,         0,         0,    759.21,    2
1443551316.0,         0,         0,    759.22,    2
1443551317.0,         0,         0,    759.19,    2
1443551318.0,         0,         0,    759.17,    2
1443551319.0,         0,         0,    759.15,    2
1443551320.0,         0,         0,    759.12,    2
1443551321.0,         0,         0,    759.14,    2
1443551322.0,         0,         0,    759.11,    2
1443551323.0,         0,         0,    759.07,    2
1443551324.0,         0,         0,    759.08,    2
1443551325.0,         0,         0,    759.06,    2
1443551326.0,         0,         0,    759.06,    2
1443551327.0,         0,         0,    759.01,    2
1443551328.0,         0,         0,    759.01,    2
1443551329.0,         0,         0,    758.98,    2
1443551330.0,         0,         0,    758.96,    2
1443551331.0,         0,         0,    758.95,    2
1443551332.0,         0,         0,    758.92,    2
1443551333.0,         0,         0,    758.91,    2
1443551334.0,         0,         0,    758.91,    2
1443551335.0,         0,         0,    758.88,    2
1443551336.0,         0,         0,    758.85,    2
1443551337.0,         0,         0,    758.79,    2
1443551338.0,         0,         0,    758.79,    2
1443551339.0,         0,         0,    758.76,    2
1443551340.0,         0,         0,    758.75,    2
1443551341.0,         0,         0,    758.75,    2
1443551342.0,         0,         0,    758.71,    2
1443551343.0,         0,         0,    758.70,    2
1443551344.0,         0,         0,    758.69,    2
1443551345.0,         0,         0,    758.69,    2
1443551346.0,         0,         0,    758.66,    2
1443551347.0,         0,         0,    758.67,    2
1443551348.0,         0,         0,    758.61,    2
1443551349.0,         0,         0,    758.60,    2
1443551350.0,         0,         0,    758.62,    2
1443551351.0,         0,         0,    758.58,    2
1443551352.0,         0,         0,    758.57,    2
1443551353.0,         0,         0,    758.55,    2
1443551354.0,         0,         0,    758.54,    2
1443551355.0,         0,         0,    758.55,    2
1443551356.0,         0,         0,    758.53,    2
1443551357.0,         0,         0,    758.50,    2
1443551358.0,         0,         0,    758.49,    2
1443551359.0,         0,         0,    758.49,    2
1443551360.0,         0,         0,    758.45,    2
1443551361.0,         0,         0,    758.40,    2
1443551362.0,         0,         0,    758.40,    2
1443551363.0,         0,         0,    758.42,    2
1443551364.0,         0,         0,    758.37,    2
1443551365.0,         0,         0,    758.35,    2
1443551366.0,         0,         0,    758.32,    2
1443551367.0,         0,         0,    758.30,    2
1443551368.0,         0,         0,    758.30,    2
1443551369.0,         0,         0,    758.27,    2
1443551370.0,         0,         0,    758.25,    2
1443551371.0,         0,         0,    758.26,    2
1443551372.1,         0,         0,    758.27,    2
1443551373.1,         0,         0,    758.26,    2
1443551374.1,         0,         0,    758.23,    2
1443551375.1,         0,         0,    758.21,    2
1443551376.1,         0,         0,    758.18,    2
1443551377.1,         0,         0,    758.17,    2
1443551378.1,         0,         0,    758.18,    2
1443551379.1,         0,         0,    758.17,    2
1443551380.1,         0,         0,    758.12,    2
1443551381.1,         0,         0,    758.09,    2
1443551382.1,         0,         0,    758.08,    2
1443551383.1,         0,         0,    758.09,    2
1443551384.1,         0,         0,    758.06,    2
1443551385.1,         0,         0,    758.03,    2
1443551386.1,         0,         0,    758.02,    2
1443551387.1,         0,         0,    758.00,    2
1443551388.1,         0,         0,    757.97,    2
1443551389.1,         0,         0,    757.98,    2
1443551390.1,         0,         0,    757.99,    2
1443551391.1,         0,         0,    757.98,    2
1443551392.1,         0,         0,    757.94,    2
1443551393.1,         0,         0,    757.91,    2
1443551394.1,         0,         0,    757.87,    2
1443551395.1,         0,         0,    757.86,    2
1443551396.1,         0,         0,    757.86,    2
1443551397.1,         0,         0,    757.84,    2
1443551398.1,         0,         0,    757.84,    2
1443551399.1,         0,         0,    757.80,    2
1443551400.1,         0,         0,    757.82,    2
1443551401.1,         0,         0,    757.79,    2
1443551402.1,         0,         0,    757.79,    2
1443551403.1,         0,         0,    757.78,    2
1443551404.1,         0,         0,    757.77,    2
1443551405.1,         0,         0,    757.74,    2
1443551406.1,         0,         0,    757.72,    2
1443551407.1,         0,         0,    757.72,    2
1443551408.1,         0,         0,    757.67,    2
1443551409.1,         0,         0,    757.67,    2
1443551410.1,         0,         0,    757.65,    2
1443551411.1,         0,         0,    757.66,    2
1443551412.1,         0,         0,    757.58,    2
1443551413.1,         0,         0,    757.61,    2
1443551414.1,         0,         0,    757.59,    2
1443551415.1,         0,         0,    757.58,    2
1443551416.1,         0,         0,    757.60,    2
1443551417.1,         0,         0,    757.57,    2
1443551418.1,         0,         0,    757.53,    2
1443551419.1,         0,         0,    757.51,    2
1443551420.1,         0,         0,    757.53,    2
1443551421.1,         0,         0,    757.51,    2
1443551422.1,         0,         0,    757.49,    2
1443551423.1,         0,         0,    757.49,    2
1443551424.1,         0,         0,    757.47,    2
1443551425.1,         0,         0,    757.51,    2
1443551426.1,         0,         0,    757.44,    2
1443551427.1,         0,         0,    757.42,    2
1443551428.1,         0,         0,    757.42,    2
1443551429.1,         0,         0,    757.40,    2
1443551430.1,         0,         0,    757.40,    2
1443551431.1,         0,         0,    757.38,    2
1443551432.1,         0,         0,    757.35,    2
1443551433.2,         0,         0,    757.32,    2
1443551434.2,         0,         0,    757.32,    2
1443551435.2,         0,         0,    757.32,    2
1443551436.2,         0,         0,    757.30,    2
1443551437.2,         0,         0,    757.28,    2
1443551438.2,         0,         0,    757.29,    2
1443551439.2,         0,         0,    757.27,    2
1443551440.2,         0,         0,    757.26,    2
1443551441.2,         0,         0,    757.24,    2
1443551442.2,         0,         0,    757.23,    2
1443551443.2,         0,         0,    757.20,    2
1443551444.2,         0,         0,    757.20,    2
1443551445.2,         0,         0,    757.16,    2
1443551446.2,         0,         0,    757.18,    2
1443551447.2,         0,         0,    757.13,    2
1443551448.2,         0,         0,    757.10,    2
1443551449.2,         0,         0,    757.09,    2
1443551450.2,         0,         0,    757.10,    2
1443551451.2,         0,         0,    757.10,    2
1443551452.2,         0,         0,    757.06,    2
1443551453.2,         0,         0,    757.06,    2
1443551454.2,         0,         0,    757.08,    2
1443551455.2,         0,         0,    757.07,    2
1443551456.2,         0,         0,    757.02,    2
1443551457.2,         0,         0,    757.03,    2
1443551458.2,         0,         0,    756.98,    2
1443551459.2,         0,         0,    756.98,    2
1443551460.2,         0,         0,    756.99,    2
1443551461.2,         0,         0,    756.98,    2
1443551462.2,         0,         0,    756.96,    2
1443551463.2,         0,         0,    756.96,    2
1443551464.2,         0,         0,    756.98,    2
1443551465.2,         0,         0,    756.96,    2
1443551466.2,         0,         0,    756.90,    2
1443551467.2,         0,         0,    756.93,    2
1443551468.2,         0,         0,    756.91,    2
1443551469.2,         0,         0,    756.88,    2
1443551470.2,         0,         0,    756.84,    2
1443551471.2,         0,         0,    756.86,    2
1443551472.2,         0,         0,    756.82,    2
1443551473.2,         0,         0,    756.82,    2
1443551474.2,         0,         0,    756.78,    2
1443551475.2,         0,         0,    756.77,    2
1443551476.2,         0,         0,    756.77,    2
1443551478.3,     65500,       500,    762.50,    3
1443551479.3,     65500,      1000,    762.50,    3
1443551480.3,     65500,      1500,    762.50,    3
1443551481.3,     65500,      2000,    762.48,    3
1443551482.4,     65500,      2500,    762.51,    3
1443551483.4,     65500,      3000,    762.47,    3
1443551484.4,     65500,      3500,    762.52,    3
1443551485.4,     65500,      4000,    762.51,    3
1443551486.4,     65500,      4500,    762.55,    3
1443551487.5,     65500,      5000,    762.53,    3
1443551488.5,     65500,      5500,    762.49,    3
1443551489.5,     65500,      6000,    762.52,    3
1443551490.5,     65500,      6500,    762.52,    3
1443551491.6,     65500,      7000,    762.53,    3
1443551492.6,     65500,      7500,    762.54,    3
1443551493.6,     65500,      8000,    762.53,    3
1443551494.6,     65500,      8500,    762.52,    3
1443551495.7,     65500,      9000,    762.53,    3
1443551496.7,     65500,      9500,    762.54,    3
1443551497.7,     65500,     10000,    762.54,    3
1443551498.7,     65500,     10500,    762.54,    3
1443551499.7,     65500,     11000,    762.55,    3
1443551500.8,     65500,     11500,    762.53,    3
1443551501.8,     65500,     12000,    762.58,    3
1443551502.8,     65500,     12500,    762.55,    3
1443551503.9,     65500,     13000,    762.51,    3
1443551504.9,     65500,     13500,    762.56,    3
1443551506.0,     65500,     14000,    762.54,    3
1443551507.0,     65500,     14500,    762.52,    3
1443551508.0,     65500,     15000,    762.53,    3
1443551509.0,     65500,     15500,    762.52,    3
1443551510.1,     65500,     16000,    762.52,    3
1443551511.1,     65500,     16500,    762.56,    3
1443551512.1,     65500,     17000,    762.53,    3
1443551513.1,     65500,     17500,    762.58,    3
1443551514.2,     65500,     18000,    762.57,    3
1443551515.2,     65500,     18500,    762.59,    3
1443551516.2,     65500,     19000,    762.58,    3
1443551517.2,     65500,     19500,    762.56,    3
1443551518.3,     65500,     20000,    762.54,    3
1443551519.3,     65500,     20500,    762.54,    3
1443551520.3,     65500,     21000,    762.52,    3
1443551521.3,     65500,     21500,    762.55,    3
1443551522.3,     65500,     22000,    762.55,    3
1443551523.4,     65500,     22500,    762.49,    3
1443551524.4,     65500,     23000,    762.46,    3
1443551525.4,     65500,     23500,    762.40,    3
1443551526.4,     65500,     24000,    762.14,    3
1443551528.5,     65500,     24500,    761.63,    3
1443551530.5,     65500,     25000,    760.32,    3
1443551532.5,     65500,     25500,    758.16,    3
1443551535.5,     65500,     26000,    754.28,    3
1443551538.6,     65500,     26500,    748.80,    3
1443551539.6,         0,     23969,    713.99,    4
1443551540.6,         0,     24032,    704.49,    4
1443551541.6,         0,     23960,    693.92,    4
1443551542.6,         0,     23928,    681.66,    4
1443551543.6,         0,     23764,    672.35,    4
1443551544.6,         0,     23742,    660.17,    4
1443551545.6,         0,     23663,    649.54,    4
1443551546.6,         0,     23681,    639.69,    4
1443551547.6,         0,     23806,    630.69,    4
1443551548.7,         0,     23632,    619.29,    4
1443551549.7,         0,     23561,    608.72,    4
1443551550.7,         0,     23571,    598.81,    4
1443551551.7,         0,     23700,    589.83,    4
1443551552.7,         0,     23400,    579.43,    4
1443551553.7,         0,     23508,    570.30,    4
1443551554.7,         0,     23445,    557.80,    4
1443551555.7,         0,     23402,    547.45,    4
1443551556.7,         0,     23573,    538.82,    4
1443551557.7,         0,     23545,    528.60,    4
1443551558.7,         0,     23617,    519.17,    4
1443551559.7,         0,     23338,    506.94,    4
1443551560.7,         0,     23281,    496.48,    4
1443551561.7,         0,     23265,    486.36,    4
1443551562.7,         0,     23419,    477.59,    4
1443551563.7,         0,     23249,    468.23,    4
1443551564.7,         0,     23208,    457.90,    4
1443551565.7,         0,     23180,    445.67,    4
1443551566.7,         0,     23353,    437.06,    4
1443551567.7,         0,     23179,    425.66,    4
1443551568.7,         0,     23147,    415.41,    4
1443551569.7,         0,     23399,    407.42,    4
1443551570.7,         0,     23251,    396.25,    4
1443551571.7,         0,     23125,    385.24,    4
1443551572.7,         0,     23092,    374.97,    4
1443551573.7,         0,     23097,    365.01,    4
1443551574.7,         0,     23068,    354.78,    4
1443551575.8,         0,     23245,    346.20,    4
1443551576.8,         0,     23224,    336.02,    4
1443551577.8,         0,     23220,    325.99,    4
1443551578.8,         0,     23237,    316.13,    4
1443551579.8,         0,     23110,    305.11,    4
1443551580.8,         0,     23138,    295.34,    4
1443551581.8,         0,     23129,    285.26,    4
1443551582.8,         0,     23307,    276.69,    4
1443551583.8,         0,     23330,    266.88,    4
1443551584.8,         0,     23354,    257.06,    4
1443551585.8,         0,     23481,    248.08,    4
1443551586.8,         0,     23402,    237.45,    4
1443551587.8,         0,     23340,    226.95,    4
1443551588.8,         0,     23385,    217.31,    4
1443551589.8,         0,     23415,    207.55,    4
1443551590.8,         0,     23486,    198.12,    4
1443551591.8,         0,     23695,    189.79,    4
1443551592.8,         0,     23643,    177.50,    4
1443551593.8,         0,     24117,    171.17,    4
1443551594.8,         0,     23699,    159.83,    4
1443551595.8,         0,     24192,    151.77,    4
1443551596.8,         0,     24062,    142.73,    4
1443551597.8,         0,     24216,    131.96,    4
1443551598.8,         0,     24500,    124.24,    4
1443551599.8,         0,     24704,    115.87,    4
1443551600.9,         0,     24784,    108.51,    4
1443551601.9,         0,     25076,     98.84,    4
1443551602.9,         0,     25327,     90.85,    4
1443551603.9,         0,     25719,     83.99,    4
1443551604.9,         0,     26109,     77.11,    4
1443551605.9,         0,     26197,     69.81,    4
1443551606.9,         0,     26657,     61.49,    4
1443551607.9,         0,     27092,     56.97,    4
1443551608.9,         0,     27549,     48.63,    4
1443551609.9,         0,     28082,     42.89,    4
1443551610.9,         0,     28861,     39.12,    4
1443551611.9,         0,     29365,     33.16,    4
1443551612.9,         0,     30041,     28.56,    4
1443551613.9,         0,     30683,     25.70,    4
1443551614.9,         0,     31555,     22.67,    4
1443551615.9,         0,     32693,     19.78,    4
1443551616.9,         0,     33710,     17.91,    4
1443551617.9,         0,     34793,     16.58,    4
1443551618.9,         0,     35892,     15.37,    4
1443551619.9,         0,     37005,     14.28,    4
1443551620.9,         0,     38173,     13.62,    4
1443551621.9,         0,     39348,     13.02,    4
1443551622.9,         0,     40538,     12.54,    4
1443551623.9,         0,     41733,     12.10,    4
1443551624.9,         0,     42952,     11.85,    4
1443551625.9,         0,     44170,     11.60,    4
1443551627.0,         0,     45397,     11.41,    4
1443551628.0,         0,     46630,     11.28,    4
1443551629.0,         0,     47865,     11.16,    4
1443551630.0,         0,     49102,     11.05,    4
1443551631.0,         0,     50337,     10.93,    4
1443551632.0,         0,     51581,     10.88,    4
1443551633.0,         0,     52821,     10.80,    4
1443551634.0,         0,     54066,     10.76,    4
1443551635.0,         0,     55313,     10.74,    4
1443551636.0,         0,     56558,     10.70,    4
1443551637.0,         0,     57807,     10.69,    4
1443551638.0,         0,     59056,     10.69,    4
1443551639.0,         0,     60300,     10.63,    4
1443551640.0,         0,     65499,     10.66,    4
1443551641.1,         0,         0,     10.65,    5
1443551642.1,         0,         0,     10.68,    5
1443551643.1,         0,         0,     10.70,    5
1443551644.1,         0,         0,     10.69,    5
1443551645.1,         0,         0,     10.73,    5
1443551646.1,         0,         0,     10.74,    5
1443551647.1,         0,         0,     10.75,    5
1443551648.1,         0,         0,     10.78,    5
1443551649.1,         0,         0,     10.79,    5
1443551650.1,         0,         0,     10.83,    5
1443551651.1,         0,         0,     10.82,    5
1443551652.1,         0,         0,     10.84,    5
1443551653.1,         0,         0,     10.87,    5
1443551654.1,         0,         0,     10.88,    5
1443551655.1,         0,         0,     10.89,    5
1443551656.1,         0,         0,     10.91,    5
1443551657.1,         0,         0,     10.93,    5
1443551658.1,         0,         0,     10.94,    5
1443551659.1,         0,         0,     10.94,    5
1443551660.1,         0,         0,     10.97,    5
1443551661.1,         0,         0,     10.98,    5
1443551662.1,         0,         0,     10.99,    5
1443551663.1,         0,         0,     10.99,    5
1443551664.1,         0,         0,     11.02,    5
1443551665.1,         0,         0,     11.04,    5
1443551666.1,         0,         0,     11.03,    5
1443551667.1,         0,         0,     11.05,    5
1443551668.1,         0,         0,     11.02,    5
1443551669.1,         0,         0,     11.04,    5
1443551670.1,         0,         0,     11.07,    5
1443551671.1,         0,         0,     11.12,    5
1443551672.1,         0,         0,     11.09,    5
1443551673.1,         0,         0,     11.12,    5
1443551674.1,         0,         0,     11.15,    5
1443551675.1,         0,         0,     11.15,    5
1443551676.1,         0,         0,     11.16,    5
1443551677.1,         0,         0,     11.13,    5
1443551678.1,         0,         0,     11.20,    5
1443551679.1,         0,         0,     11.17,    5
1443551680.1,         0,         0,     11.19,    5
1443551681.1,         0,         0,     11.19,    5
1443551682.1,         0,         0,     11.21,    5
1443551683.1,         0,         0,     11.26,    5
1443551684.1,         0,         0,     11.25,    5
1443551685.1,         0,         0,     11.24,    5
1443551686.1,         0,         0,     11.26,    5
1443551687.1,         0,         0,     11.28,    5
1443551688.1,         0,         0,     11.31,    5
1443551689.1,         0,         0,     11.33,    5
1443551690.1,         0,         0,     11.36,    5
1443551691.1,         0,         0,     11.34,    5
1443551692.1,         0,         0,     11.35,    5
1443551693.1,         0,         0,     11.35,    5
1443551694.1,         0,         0,     11.37,    5
1443551695.1,         0,         0,     11.40,    5
1443551696.1,         0,         0,     11.44,    5
1443551697.1,         0,         0,     11.42,    5
1443551698.1,         0,         0,     11.43,    5
1443551699.1,         0,         0,     11.45,    5
1443551700.1,         0,         0,     11.45,    5
1443551701.1,         0,         0,     11.48,    5
1443551702.1,         0,         0,     11.47,    5
1443551703.2,         0,         0,     11.45,    5
1443551704.2,         0,         0,     11.47,    5
1443551705.2,         0,         0,     11.45,    5
1443551706.2,         0,         0,     11.50,    5
1443551707.2,         0,         0,     11.51,    5
1443551708.2,         0,         0,     11.53,    5
1443551709.2,         0,         0,     11.53,    5
1443551710.2,         0,         0,     11.55,    5
1443551711.2,         0,         0,     11.54,    5
1443551712.2,         0,         0,     11.58,    5
1443551713.2,         0,         0,     11.58,    5
1443551714.2,         0,         0,     11.59,    5
1443551715.2,         0,         0,     11.57,    5
1443551716.2,         0,         0,     11.59,    5
1443551717.2,         0,         0,     11.59,    5
1443551718.2,         0,         0,     11.59,    5
1443551719.2,         0,         0,     11.59,    5
1443551720.2,         0,         0,     11.63,    5
1443551721.2,         0,         0,     11.61,    5
1443551722.2,         0,         0,     11.64,    5
1443551723.2,         0,         0,     11.62,    5
1443551724.2,         0,         0,     11.66,    5
1443551725.2,         0,         0,     11.67,    5
1443551726.2,         0,         0,     11.67,    5
1443551727.2,         0,         0,     11.68,    5
1443551728.2,         0,         0,     11.71,    5
1443551729.2,         0,         0,     11.68,    5
1443551730.2,         0,         0,     11.70,    5
1443551731.2,         0,         0,     11.74,    5
1443551732.2,         0,         0,     11.71,    5
1443551733.2,         0,         0,     11.70,    5
1443551734.2,         0,         0,     11.72,    5
1443551735.2,         0,         0,     11.74,    5
1443551736.2,         0,         0,     11.76,    5
1443551737.2,         0,         0,     11.76,    5
1443551738.2,         0,         0,     11.76,    5
1443551739.2,         0,         0,     11.77,    5
1443551740.2,         0,         0,     11.78,    5
1443551741.2,         0,         0,     11.78,    5
1443551742.2,         0,         0,     11.78,    5
1443551743.2,         0,         0,     11.82,    5
1443551744.2,         0,         0,     11.78,    5
1443551745.2,         0,         0,     11.77,    5
1443551746.2,         0,         0,     11.82,    5
1443551747.2,         0,         0,     11.82,    5
1443551748.2,         0,         0,     11.83,    5
1443551749.2,         0,         0,     11.83,    5
1443551750.2,         0,         0,     11.84,    5
1443551751.2,         0,         0,     11.83,    5
1443551752.2,         0,         0,     11.86,    5
1443551753.2,         0,         0,     11.87,    5
1443551754.2,         0,         0,     11.87,    5
1443551755.2,         0,         0,     11.89,    5
1443551756.2,         0,         0,     11.89,    5
1443551757.2,         0,         0,     11.89,    5
1443551758.2,         0,         0,     11.91,    5
1443551759.2,         0,         0,     11.91,    5
1443551760.2,         0,         0,     11.93,    5
1443551761.2,         0,         0,     11.91,    5
1443551762.2,         0,         0,     11.96,    5
1443551763.2,         0,         0,     11.92,    5
1443551764.2,         0,         0,     11.94,    5
1443551765.2,         0,         0,     11.94,    5
1443551766.2,         0,         0,     11.97,    5
1443551767.2,         0,         0,     11.99,    5
1443551768.2,         0,         0,     11.99,    5
1443551769.2,         0,         0,     11.98,    5
1443551770.2,         0,         0,     11.99,    5
1443551771.2,         0,         0,     11.97,    5
1443551772.2,         0,         0,     11.99,    5
1443551773.2,         0,         0,     12.00,    5
1443551774.2,         0,         0,     12.00,    5
1443551775.2,         0,         0,     12.03,    5
1443551776.2,         0,         0,     12.01,    5
1443551777.2,         0,         0,     12.02,    5
1443551778.2,         0,         0,     12.01,    5
1443551779.2,         0,         0,     12.01,    5
1443551780.2,         0,         0,     12.02,    5
1443551781.2,         0,         0,     12.01,    5
1443551782.2,         0,         0,     12.03,    5
1443551783.2,         0,         0,     12.05,    5
1443551784.2,         0,         0,     12.05,    5
