EPOCH_TIME                ALARM_STATUS              INST_STATUS               13CH4                     C13_Delta_Raw             CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1319756242.253            0                         963                       2.5809712937E-002         -4.5393059041E+001        2.1528492240E+000         8.2642000000E+004         3.7409930699E+001         4.0993069932E-001         -1.2201206211E+002        -1.2062112988E-002        2.0000000000E+000         
1319756242.731            0                         963                       2.5857117582E-002         -4.7241647132E+001        2.1528492240E+000         8.2642000000E+004         3.7409982153E+001         4.0998215260E-001         -1.2201211060E+002        -1.2110604893E-002        2.0000000000E+000         
1319756243.323            0                         963                       2.5857117582E-002         -4.7241647132E+001        2.1542965594E+000         8.2643000000E+004         3.7410044589E+001         4.1004458938E-001         -1.2201217359E+002        -1.2173590763E-002        2.0000000000E+000         
1319756243.793            0                         963                       2.5858961364E-002         -4.6729202900E+001        2.1542965594E+000         8.2643000000E+004         3.7410093830E+001         4.1009383050E-001         -1.2201222434E+002        -1.2224343869E-002        2.0000000000E+000         
1319756244.383            0                         963                       2.5858961364E-002         -4.6729202900E+001        2.1517043865E+000         8.2644000000E+004         3.7410150239E+001         4.1015023946E-001         -1.2201229409E+002        -1.2294094235E-002        2.0000000000E+000         
1319756244.780            0                         963                       2.5871874873E-002         -4.5531871674E+001        2.1517043865E+000         8.2644000000E+004         3.7410187609E+001         4.1018760900E-001         -1.2201234168E+002        -1.2341683882E-002        2.0000000000E+000         
1319756245.287            0                         963                       2.5871874873E-002         -4.5531871674E+001        2.1517043865E+000         8.2645000000E+004         3.7410234611E+001         4.1023461052E-001         -1.2201240550E+002        -1.2405504327E-002        2.0000000000E+000         
1319756245.740            0                         963                       2.5958537043E-002         -4.5531871674E+001        2.1517043865E+000         8.2645000000E+004         3.7410276457E+001         4.1027645715E-001         -1.2201246315E+002        -1.2463154617E-002        2.0000000000E+000         
1319756246.344            0                         963                       2.5958537043E-002         -4.5531871674E+001        2.1516402462E+000         8.2646000000E+004         3.7410329724E+001         4.1032972381E-001         -1.2201254323E+002        -1.2543233226E-002        2.0000000000E+000         
1319756246.817            0                         963                       2.5826118380E-002         -4.5247195842E+001        2.1516402462E+000         8.2646000000E+004         3.7410370868E+001         4.1037086756E-001         -1.2201260667E+002        -1.2606667729E-002        2.0000000000E+000         
1319756247.408            0                         963                       2.5826118380E-002         -4.5247195842E+001        2.1515715694E+000         8.2647000000E+004         3.7410416636E+001         4.1041663618E-001         -1.2201268907E+002        -1.2689074428E-002        2.0000000000E+000         
1319756247.864            0                         963                       2.6084212324E-002         -4.2985926695E+001        2.1515715694E+000         8.2647000000E+004         3.7410451477E+001         4.1045147655E-001         -1.2201275292E+002        -1.2752921496E-002        2.0000000000E+000         
1319756248.453            0                         963                       2.6084212324E-002         -4.2985926695E+001        2.1503321111E+000         8.2648000000E+004         3.7410493462E+001         4.1049346241E-001         -1.2201283665E+002        -1.2836652881E-002        2.0000000000E+000         
1319756248.928            0                         963                       2.5917588141E-002         -3.9954462592E+001        2.1503321111E+000         8.2649000000E+004         3.7410527025E+001         4.1052702528E-001         -1.2201290415E+002        -1.2904147842E-002        2.0000000000E+000         
1319756249.520            0                         963                       2.5917588141E-002         -3.9954462592E+001        2.1525088605E+000         8.2649000000E+004         3.7410566370E+001         4.1056637029E-001         -1.2201298777E+002        -1.2987774452E-002        2.0000000000E+000         
1319756249.988            0                         963                       2.5738849482E-002         -4.7893205111E+001        2.1525088605E+000         8.2650000000E+004         3.7410596668E+001         4.1059666780E-001         -1.2201305359E+002        -1.3053588411E-002        2.0000000000E+000         
1319756250.581            0                         963                       2.5738849482E-002         -4.7893205111E+001        2.1549722961E+000         8.2650000000E+004         3.7410631848E+001         4.1063184792E-001         -1.2201313580E+002        -1.3135801536E-002        2.0000000000E+000         
1319756251.056            0                         963                       2.6210662296E-002         -4.3252478943E+001        2.1549722961E+000         8.2651000000E+004         3.7410658641E+001         4.1065864064E-001         -1.2201320081E+002        -1.3200805123E-002        2.0000000000E+000         
1319756251.528            0                         963                       2.6210662296E-002         -4.3252478943E+001        2.1552297582E+000         8.2651000000E+004         3.7410683025E+001         4.1068302550E-001         -1.2201326403E+002        -1.3264026061E-002        2.0000000000E+000         
1319756251.917            0                         963                       2.5896535516E-002         -4.0401722189E+001        2.1552297582E+000         8.2652000000E+004         3.7410702690E+001         4.1070268951E-001         -1.2201331592E+002        -1.3315917876E-002        2.0000000000E+000         
1319756252.438            0                         963                       2.5896535516E-002         -4.0401722189E+001        2.1552297582E+000         8.2652000000E+004         3.7410724237E+001         4.1072423668E-001         -1.2201338307E+002        -1.3383073647E-002        2.0000000000E+000         
1319756252.907            0                         963                       2.6198713051E-002         -4.0401722189E+001        2.1552297582E+000         8.2653000000E+004         3.7410743251E+001         4.1074325074E-001         -1.2201344323E+002        -1.3443234293E-002        2.0000000000E+000         
1319756253.493            0                         963                       2.6198713051E-002         -4.0401722189E+001        2.1564557129E+000         8.2653000000E+004         3.7410760481E+001         4.1076048109E-001         -1.2201351341E+002        -1.3513413165E-002        2.0000000000E+000         
1319756253.958            0                         963                       2.5962183558E-002         -3.9189303728E+001        2.1564557129E+000         8.2654000000E+004         3.7410773495E+001         4.1077349468E-001         -1.2201356749E+002        -1.3567486675E-002        2.0000000000E+000         
1319756254.537            0                         963                       2.5962183558E-002         -3.9189303728E+001        2.1598600412E+000         8.2654000000E+004         3.7410785922E+001         4.1078592233E-001         -1.2201362556E+002        -1.3625564621E-002        2.0000000000E+000         
1319756254.994            0                         963                       2.5856726338E-002         -4.7410240737E+001        2.1598600412E+000         8.2655000000E+004         3.7410794952E+001         4.1079495211E-001         -1.2201366799E+002        -1.3667994453E-002        2.0000000000E+000         
1319756255.573            0                         963                       2.5856726338E-002         -4.7410240737E+001        2.1602684553E+000         8.2655000000E+004         3.7410803588E+001         4.1080358819E-001         -1.2201370948E+002        -1.3709477873E-002        2.0000000000E+000         
1319756256.034            0                         963                       2.5899745026E-002         -4.8520444017E+001        2.1602684553E+000         8.2656000000E+004         3.7410809389E+001         4.1080938889E-001         -1.2201373762E+002        -1.3737619910E-002        2.0000000000E+000         
1319756256.620            0                         963                       2.5899745026E-002         -4.8520444017E+001        2.1590058750E+000         8.2656000000E+004         3.7410814166E+001         4.1081416616E-001         -1.2201376159E+002        -1.3761593365E-002        2.0000000000E+000         
1319756257.081            0                         963                       2.5972942700E-002         -4.5955231653E+001        2.1590058750E+000         8.2657000000E+004         3.7410816710E+001         4.1081671049E-001         -1.2201377496E+002        -1.3774957841E-002        2.0000000000E+000         
1319756257.658            0                         963                       2.5972942700E-002         -4.5955231653E+001        2.1591195560E+000         8.2657000000E+004         3.7410818014E+001         4.1081801432E-001         -1.2201378317E+002        -1.3783171244E-002        2.0000000000E+000         
1319756258.148            0                         963                       2.5714858644E-002         -4.9345869189E+001        2.1591195560E+000         8.2658000000E+004         3.7410818425E+001         4.1081842468E-001         -1.2201378692E+002        -1.3786916459E-002        2.0000000000E+000         
1319756258.751            0                         963                       2.5714858644E-002         -4.9345869189E+001        2.1583082718E+000         8.2658000000E+004         3.7410818248E+001         4.1081824800E-001         -1.2201378837E+002        -1.3788366071E-002        2.0000000000E+000         
1319756259.150            0                         963                       2.6031701405E-002         -4.7992162809E+001        2.1583082718E+000         8.2659000000E+004         3.7410818027E+001         4.1081802737E-001         -1.2201378852E+002        -1.3788523413E-002        2.0000000000E+000         
1319756259.688            0                         963                       2.6031701405E-002         -4.7992162809E+001        2.1583082718E+000         8.2659000000E+004         3.7410817667E+001         4.1081766682E-001         -1.2201378825E+002        -1.3788248046E-002        2.0000000000E+000         
1319756260.162            0                         963                       2.5833787363E-002         -4.7992162809E+001        2.1583082718E+000         8.2660000000E+004         3.7410817443E+001         4.1081744306E-001         -1.2201378810E+002        -1.3788099956E-002        2.0000000000E+000         
1319756260.730            0                         963                       2.5833787363E-002         -4.7992162809E+001        2.1584407419E+000         8.2660000000E+004         3.7410817248E+001         4.1081724823E-001         -1.2201378800E+002        -1.3787996296E-002        2.0000000000E+000         
1319756261.198            0                         963                       2.5981698197E-002         -4.7949376161E+001        2.1584407419E+000         8.2661000000E+004         3.7410817558E+001         4.1081755816E-001         -1.2201378953E+002        -1.3789533961E-002        2.0000000000E+000         
1319756261.800            0                         963                       2.5981698197E-002         -4.7949376161E+001        2.1559507844E+000         8.2661000000E+004         3.7410818228E+001         4.1081822849E-001         -1.2201379245E+002        -1.3792449146E-002        2.0000000000E+000         
1319756262.266            0                         963                       2.5714875130E-002         -4.9013854670E+001        2.1559507844E+000         8.2662000000E+004         3.7410820285E+001         4.1082028486E-001         -1.2201380196E+002        -1.3801962124E-002        2.0000000000E+000         
1319756262.868            0                         963                       2.5714875130E-002         -4.9013854670E+001        2.1563868506E+000         8.2662000000E+004         3.7410823322E+001         4.1082332235E-001         -1.2201381605E+002        -1.3816049526E-002        2.0000000000E+000         
1319756263.330            0                         963                       2.5874752919E-002         -5.1409129542E+001        2.1563868506E+000         8.2663000000E+004         3.7410826591E+001         4.1082659105E-001         -1.2201383361E+002        -1.3833606694E-002        2.0000000000E+000         
1319756263.900            0                         963                       2.5874752919E-002         -5.1409129542E+001        2.1594178503E+000         8.2664000000E+004         3.7410830533E+001         4.1083053257E-001         -1.2201385563E+002        -1.3855626133E-002        2.0000000000E+000         
1319756264.354            0                         963                       2.5952489659E-002         -4.8317041114E+001        2.1594178503E+000         8.2664000000E+004         3.7410831778E+001         4.1083177782E-001         -1.2201387716E+002        -1.3877157235E-002        2.0000000000E+000         
1319756264.937            0                         963                       2.5952489659E-002         -4.8317041114E+001        2.1586941859E+000         8.2665000000E+004         3.7410832790E+001         4.1083278961E-001         -1.2201390521E+002        -1.3905209214E-002        2.0000000000E+000         
1319756265.402            0                         963                       2.5859336756E-002         -4.8309569860E+001        2.1586941859E+000         8.2665000000E+004         3.7410829660E+001         4.1082966047E-001         -1.2201393028E+002        -1.3930284572E-002        2.0000000000E+000         
1319756265.991            0                         963                       2.5859336756E-002         -4.8309569860E+001        2.1604705035E+000         8.2666000000E+004         3.7410824206E+001         4.1082420624E-001         -1.2201396224E+002        -1.3962242480E-002        2.0000000000E+000         
1319756266.389            0                         963                       2.5932413817E-002         -4.9026657499E+001        2.1604705035E+000         8.2666000000E+004         3.7410816413E+001         4.1081641347E-001         -1.2201398438E+002        -1.3984376587E-002        2.0000000000E+000         
1319756266.915            0                         963                       2.5932413817E-002         -4.9026657499E+001        2.1604705035E+000         8.2667000000E+004         3.7410805454E+001         4.1080545374E-001         -1.2201401345E+002        -1.4013445340E-002        2.0000000000E+000         
1319756267.374            0                         963                       2.6105801714E-002         -4.9026657499E+001        2.1604705035E+000         8.2667000000E+004         3.7410788885E+001         4.1078888468E-001         -1.2201403686E+002        -1.4036862066E-002        2.0000000000E+000         
1319756267.963            0                         963                       2.6105801714E-002         -4.9026657499E+001        2.1866728609E+000         8.2668000000E+004         3.7410766417E+001         4.1076641709E-001         -1.2201406666E+002        -1.4066664581E-002        2.0000000000E+000         
1319756268.437            0                         963                       2.6239129639E-002         -4.9454061425E+001        2.1866728609E+000         8.2668000000E+004         3.7410742812E+001         4.1074281181E-001         -1.2201408952E+002        -1.4089519360E-002        2.0000000000E+000         
1319756269.043            0                         963                       2.6239129639E-002         -4.9454061425E+001        2.1928492031E+000         8.2669000000E+004         3.7410710603E+001         4.1071060330E-001         -1.2201411786E+002        -1.4117863257E-002        2.0000000000E+000         
1319756269.526            0                         963                       2.6369487980E-002         -4.7188463860E+001        2.1928492031E+000         8.2669000000E+004         3.7410680715E+001         4.1068071469E-001         -1.2201413863E+002        -1.4138634914E-002        2.0000000000E+000         
1319756270.121            0                         963                       2.6369487980E-002         -4.7188463860E+001        2.1842954359E+000         8.2670000000E+004         3.7410641042E+001         4.1064104188E-001         -1.2201416151E+002        -1.4161508084E-002        2.0000000000E+000         
1319756270.590            0                         963                       2.5981345259E-002         -4.8428295932E+001        2.1842954359E+000         8.2670000000E+004         3.7410606579E+001         4.1060657937E-001         -1.2201417650E+002        -1.4176501311E-002        2.0000000000E+000         
1319756271.173            0                         963                       2.5981345259E-002         -4.8428295932E+001        2.1745704508E+000         8.2671000000E+004         3.7410560985E+001         4.1056098508E-001         -1.2201419373E+002        -1.4193734025E-002        2.0000000000E+000         
1319756271.640            0                         963                       2.5912184734E-002         -5.2657738941E+001        2.1745704508E+000         8.2671000000E+004         3.7410522352E+001         4.1052235220E-001         -1.2201420646E+002        -1.4206461643E-002        2.0000000000E+000         
1319756272.118            0                         963                       2.5912184734E-002         -5.2657738941E+001        2.1746196168E+000         8.2672000000E+004         3.7410481855E+001         4.1048185466E-001         -1.2201421938E+002        -1.4219382702E-002        2.0000000000E+000         
1319756272.595            0                         963                       2.5739433066E-002         -5.7209426481E+001        2.1746196168E+000         8.2672000000E+004         3.7410440521E+001         4.1044052055E-001         -1.2201423217E+002        -1.4232174093E-002        2.0000000000E+000         
1319756273.183            0                         963                       2.5739433066E-002         -5.7209426481E+001        2.1697858867E+000         8.2673000000E+004         3.7410388366E+001         4.1038836588E-001         -1.2201424831E+002        -1.4248305024E-002        2.0000000000E+000         
1319756273.577            0                         963                       2.6341995720E-002         -4.6930296536E+001        2.1697858867E+000         8.2673000000E+004         3.7410352687E+001         4.1035268655E-001         -1.2201425933E+002        -1.4259334923E-002        2.0000000000E+000         
1319756274.098            0                         963                       2.6341995720E-002         -4.6930296536E+001        2.1697858867E+000         8.2674000000E+004         3.7410305024E+001         4.1030502444E-001         -1.2201427381E+002        -1.4273814219E-002        2.0000000000E+000         
1319756274.565            0                         963                       2.6887521811E-002         -4.6930296536E+001        2.1697858867E+000         8.2674000000E+004         3.7410261725E+001         4.1026172490E-001         -1.2201428667E+002        -1.4286665903E-002        2.0000000000E+000         
1319756275.165            0                         963                       2.6887521811E-002         -4.6930296536E+001        2.3021290492E+000         8.2675000000E+004         3.7410205223E+001         4.1020522337E-001         -1.2201430267E+002        -1.4302667738E-002        2.0000000000E+000         
1319756275.634            0                         963                       2.8753939676E-002         -4.0961102803E+001        2.3021290492E+000         8.2675000000E+004         3.7410160331E+001         4.1016033069E-001         -1.2201431475E+002        -1.4314749725E-002        2.0000000000E+000         
1319756276.222            0                         963                       2.8753939676E-002         -4.0961102803E+001        2.4174868052E+000         8.2676000000E+004         3.7410103692E+001         4.1010369206E-001         -1.2201433073E+002        -1.4330729224E-002        2.0000000000E+000         
1319756276.693            0                         963                       2.9200093436E-002         -4.9556121526E+001        2.4174868052E+000         8.2676000000E+004         3.7410058126E+001         4.1005812571E-001         -1.2201434399E+002        -1.4343991956E-002        2.0000000000E+000         
1319756277.304            0                         963                       2.9200093436E-002         -4.9556121526E+001        2.3987855141E+000         8.2677000000E+004         3.7410000149E+001         4.1000014922E-001         -1.2201436196E+002        -1.4361961165E-002        2.0000000000E+000         
1319756277.793            0                         963                       2.8344822673E-002         -4.8761258318E+001        2.3987855141E+000         8.2677000000E+004         3.7409954134E+001         4.0995413407E-001         -1.2201437660E+002        -1.4376601906E-002        2.0000000000E+000         
1319756278.386            0                         963                       2.8344822673E-002         -4.8761258318E+001        2.3328461391E+000         8.2678000000E+004         3.7409902072E+001         4.0990207232E-001         -1.2201439397E+002        -1.4393972238E-002        2.0000000000E+000         
1319756278.863            0                         963                       2.7696839351E-002         -4.6610891027E+001        2.3328461391E+000         8.2678000000E+004         3.7409860677E+001         4.0986067738E-001         -1.2201440790E+002        -1.4407895073E-002        2.0000000000E+000         
1319756279.431            0                         963                       2.7696839351E-002         -4.6610891027E+001        2.2833786663E+000         8.2679000000E+004         3.7409815515E+001         4.0981551453E-001         -1.2201442187E+002        -1.4421867148E-002        2.0000000000E+000         
1319756279.883            0                         963                       2.7275069203E-002         -4.4816273332E+001        2.2833786663E+000         8.2680000000E+004         3.7409779721E+001         4.0977972055E-001         -1.2201443294E+002        -1.4432937608E-002        2.0000000000E+000         
1319756280.472            0                         963                       2.7275069203E-002         -4.4816273332E+001        2.2447997449E+000         8.2680000000E+004         3.7409738470E+001         4.0973846974E-001         -1.2201444712E+002        -1.4447118372E-002        2.0000000000E+000         
1319756280.874            0                         963                       2.6672420360E-002         -4.6614433596E+001        2.2447997449E+000         8.2680000000E+004         3.7409710316E+001         4.0971031554E-001         -1.2201445680E+002        -1.4456796924E-002        2.0000000000E+000         
1319756281.396            0                         963                       2.6672420360E-002         -4.6614433596E+001        2.2447997449E+000         8.2681000000E+004         3.7409676499E+001         4.0967649946E-001         -1.2201446677E+002        -1.4466769929E-002        2.0000000000E+000         
1319756281.866            0                         963                       2.6622768954E-002         -4.6614433596E+001        2.2447997449E+000         8.2681000000E+004         3.7409646057E+001         4.0964605678E-001         -1.2201447574E+002        -1.4475744971E-002        2.0000000000E+000         
1319756282.447            0                         963                       2.6622768954E-002         -4.6614433596E+001        2.2050354704E+000         8.2682000000E+004         3.7409614347E+001         4.0961434712E-001         -1.2201448494E+002        -1.4484943851E-002        2.0000000000E+000         
1319756282.905            0                         963                       2.6442824662E-002         -4.4301660777E+001        2.2050354704E+000         8.2683000000E+004         3.7409589795E+001         4.0958979549E-001         -1.2201449206E+002        -1.4492058218E-002        2.0000000000E+000         
1319756283.498            0                         963                       2.6442824662E-002         -4.4301660777E+001        2.1977853068E+000         8.2683000000E+004         3.7409564870E+001         4.0956486953E-001         -1.2201449917E+002        -1.4499171945E-002        2.0000000000E+000         
1319756283.979            0                         963                       2.6276744908E-002         -4.7408368420E+001        2.1977853068E+000         8.2684000000E+004         3.7409546197E+001         4.0954619663E-001         -1.2201450449E+002        -1.4504493983E-002        2.0000000000E+000         
1319756284.568            0                         963                       2.6276744908E-002         -4.7408368420E+001        2.1893439218E+000         8.2684000000E+004         3.7409530191E+001         4.0953019056E-001         -1.2201450902E+002        -1.4509021822E-002        2.0000000000E+000         
1319756285.044            0                         963                       2.6122272973E-002         -4.9270486357E+001        2.1893439218E+000         8.2685000000E+004         3.7409519027E+001         4.0951902705E-001         -1.2201451219E+002        -1.4512187682E-002        2.0000000000E+000         
1319756285.659            0                         963                       2.6122272973E-002         -4.9270486357E+001        2.1837673685E+000         8.2685000000E+004         3.7409508762E+001         4.0950876209E-001         -1.2201451512E+002        -1.4515120207E-002        2.0000000000E+000         
1319756286.115            0                         963                       2.6320733513E-002         -4.6041021269E+001        2.1837673685E+000         8.2686000000E+004         3.7409501303E+001         4.0950130295E-001         -1.2201451699E+002        -1.4516992007E-002        2.0000000000E+000         
1319756286.697            0                         963                       2.6320733513E-002         -4.6041021269E+001        2.1806740764E+000         8.2686000000E+004         3.7409491957E+001         4.0949195729E-001         -1.2201451903E+002        -1.4519033469E-002        2.0000000000E+000         
1319756287.165            0                         963                       2.6066384469E-002         -4.5758753573E+001        2.1806740764E+000         8.2687000000E+004         3.7409481503E+001         4.0948150293E-001         -1.2201451976E+002        -1.4519756627E-002        2.0000000000E+000         
1319756287.748            0                         963                       2.6066384469E-002         -4.5758753573E+001        2.1783381768E+000         8.2687000000E+004         3.7409466232E+001         4.0946623222E-001         -1.2201451996E+002        -1.4519955235E-002        2.0000000000E+000         
1319756288.150            0                         963                       2.6159452312E-002         -4.7750798880E+001        2.1783381768E+000         8.2688000000E+004         3.7409452952E+001         4.0945295250E-001         -1.2201451694E+002        -1.4516942517E-002        2.0000000000E+000         
1319756288.684            0                         963                       2.6159452312E-002         -4.7750798880E+001        2.1783381768E+000         8.2688000000E+004         3.7409433625E+001         4.0943362526E-001         -1.2201451101E+002        -1.4511008353E-002        2.0000000000E+000         
1319756289.150            0                         963                       2.6137328133E-002         -4.7750798880E+001        2.1783381768E+000         8.2689000000E+004         3.7409415932E+001         4.0941593192E-001         -1.2201450109E+002        -1.4501091875E-002        2.0000000000E+000         
1319756289.746            0                         963                       2.6137328133E-002         -4.7750798880E+001        2.1703697362E+000         8.2689000000E+004         3.7409392568E+001         4.0939256783E-001         -1.2201448420E+002        -1.4484200242E-002        2.0000000000E+000         
1319756290.204            0                         963                       2.5769780273E-002         -5.0067095249E+001        2.1703697362E+000         8.2690000000E+004         3.7409376152E+001         4.0937615172E-001         -1.2201446452E+002        -1.4464517754E-002        2.0000000000E+000         
1319756290.783            0                         963                       2.5769780273E-002         -5.0067095249E+001        2.1694305515E+000         8.2690000000E+004         3.7409356161E+001         4.0935616107E-001         -1.2201443631E+002        -1.4436313217E-002        2.0000000000E+000         
1319756291.247            0                         963                       2.5789268402E-002         -5.6262099025E+001        2.1694305515E+000         8.2691000000E+004         3.7409342681E+001         4.0934268126E-001         -1.2201440685E+002        -1.4406848457E-002        2.0000000000E+000         
1319756291.727            0                         963                       2.5789268402E-002         -5.6262099025E+001        2.1724503830E+000         8.2691000000E+004         3.7409329387E+001         4.0932938654E-001         -1.2201437461E+002        -1.4374612057E-002        2.0000000000E+000         
1319756292.202            0                         963                       2.6106837432E-002         -5.1465251801E+001        2.1724503830E+000         8.2692000000E+004         3.7409317101E+001         4.0931710143E-001         -1.2201433859E+002        -1.4338593323E-002        2.0000000000E+000         
1319756292.772            0                         963                       2.6106837432E-002         -5.1465251801E+001        2.1774333622E+000         8.2692000000E+004         3.7409302832E+001         4.0930283243E-001         -1.2201429313E+002        -1.4293134208E-002        2.0000000000E+000         
1319756293.230            0                         963                       2.6139342410E-002         -4.7240394193E+001        2.1774333622E+000         8.2693000000E+004         3.7409292342E+001         4.0929234170E-001         -1.2201425341E+002        -1.4253406435E-002        2.0000000000E+000         
1319756293.711            0                         963                       2.6139342410E-002         -4.7240394193E+001        2.1746418281E+000         8.2693000000E+004         3.7409281621E+001         4.0928162109E-001         -1.2201421071E+002        -1.4210708225E-002        2.0000000000E+000         
1319756294.176            0                         963                       2.6196162212E-002         -4.4146506304E+001        2.1746418281E+000         8.2694000000E+004         3.7409271206E+001         4.0927120643E-001         -1.2201416795E+002        -1.4167946902E-002        2.0000000000E+000         
1319756294.783            0                         963                       2.6196162212E-002         -4.4146506304E+001        2.1695493837E+000         8.2694000000E+004         3.7409257575E+001         4.0925757533E-001         -1.2201411107E+002        -1.4111072216E-002        2.0000000000E+000         
1319756295.181            0                         963                       2.6061710092E-002         -4.3526298991E+001        2.1695493837E+000         8.2695000000E+004         3.7409249727E+001         4.0924972716E-001         -1.2201407239E+002        -1.4072389234E-002        2.0000000000E+000         
1319756295.581            0                         963                       2.6061710092E-002         -4.3526298991E+001        2.1695493837E+000         8.2695000000E+004         3.7409242169E+001         4.0924216876E-001         -1.2201403309E+002        -1.4033091501E-002        2.0000000000E+000         
1319756296.040            0                         963                       2.5875675707E-002         -4.3526298991E+001        2.1695493837E+000         8.2696000000E+004         3.7409234470E+001         4.0923446979E-001         -1.2201398812E+002        -1.3988123742E-002        2.0000000000E+000         
1319756296.629            0                         963                       2.5875675707E-002         -4.3526298991E+001        2.1647147497E+000         8.2696000000E+004         3.7409226818E+001         4.0922681799E-001         -1.2201393071E+002        -1.3930709003E-002        2.0000000000E+000         
1319756297.103            0                         963                       2.6162451271E-002         -4.6024342870E+001        2.1647147497E+000         8.2697000000E+004         3.7409219074E+001         4.0921907410E-001         -1.2201388602E+002        -1.3886015989E-002        2.0000000000E+000         
1319756297.683            0                         963                       2.6162451271E-002         -4.6024342870E+001        2.1617638179E+000         8.2697000000E+004         3.7409207504E+001         4.0920750445E-001         -1.2201383332E+002        -1.3833324149E-002        2.0000000000E+000         
1319756298.145            0                         963                       2.6136517925E-002         -3.9715841658E+001        2.1617638179E+000         8.2698000000E+004         3.7409198937E+001         4.0919893672E-001         -1.2201379221E+002        -1.3792208813E-002        2.0000000000E+000         
1319756298.738            0                         963                       2.6136517925E-002         -3.9715841658E+001        2.1609123846E+000         8.2698000000E+004         3.7409188531E+001         4.0918853115E-001         -1.2201374022E+002        -1.3740216945E-002        2.0000000000E+000         
1319756299.205            0                         963                       2.6077453909E-002         -4.1080422058E+001        2.1609123846E+000         8.2699000000E+004         3.7409179680E+001         4.0917968034E-001         -1.2201370123E+002        -1.3701230583E-002        2.0000000000E+000         
1319756299.789            0                         963                       2.6077453909E-002         -4.1080422058E+001        2.1613997662E+000         8.2699000000E+004         3.7409168271E+001         4.0916827141E-001         -1.2201365349E+002        -1.3653493450E-002        2.0000000000E+000         
1319756300.260            0                         963                       2.6069803261E-002         -4.2618369668E+001        2.1613997662E+000         8.2700000000E+004         3.7409157899E+001         4.0915789906E-001         -1.2201361870E+002        -1.3618695092E-002        2.0000000000E+000         
1319756300.751            0                         963                       2.6069803261E-002         -4.2618369668E+001        2.1640268285E+000         8.2700000000E+004         3.7409146814E+001         4.0914681359E-001         -1.2201358328E+002        -1.3583281145E-002        2.0000000000E+000         
1319756301.211            0                         963                       2.5993497118E-002         -4.5396789152E+001        2.1640268285E+000         8.2701000000E+004         3.7409135148E+001         4.0913514808E-001         -1.2201355412E+002        -1.3554123628E-002        2.0000000000E+000         
1319756301.795            0                         963                       2.5993497118E-002         -4.5396789152E+001        2.1659813497E+000         8.2701000000E+004         3.7409119738E+001         4.0911973827E-001         -1.2201351899E+002        -1.3518989993E-002        2.0000000000E+000         
1319756302.187            0                         963                       2.6192009492E-002         -4.4132865785E+001        2.1659813497E+000         8.2702000000E+004         3.7409107694E+001         4.0910769414E-001         -1.2201349913E+002        -1.3499125403E-002        2.0000000000E+000         
1319756302.583            0                         963                       2.6192009492E-002         -4.4132865785E+001        2.1659813497E+000         8.2702000000E+004         3.7409095087E+001         4.0909508662E-001         -1.2201348002E+002        -1.3480021241E-002        2.0000000000E+000         
1319756303.055            0                         963                       2.6239824954E-002         -4.4132865785E+001        2.1659813497E+000         8.2703000000E+004         3.7409078750E+001         4.0907875037E-001         -1.2201346043E+002        -1.3460433113E-002        2.0000000000E+000         
1319756303.654            0                         963                       2.6239824954E-002         -4.4132865785E+001        2.1666444671E+000         8.2703000000E+004         3.7409055323E+001         4.0905532348E-001         -1.2201344213E+002        -1.3442126276E-002        2.0000000000E+000         
1319756304.117            0                         963                       2.6133985496E-002         -4.1801608724E+001        2.1666444671E+000         8.2704000000E+004         3.7409036525E+001         4.0903652472E-001         -1.2201343261E+002        -1.3432608763E-002        2.0000000000E+000         
1319756304.706            0                         963                       2.6133985496E-002         -4.1801608724E+001        2.1625483191E+000         8.2704000000E+004         3.7409011808E+001         4.0901180753E-001         -1.2201342588E+002        -1.3425883365E-002        2.0000000000E+000         
1319756305.163            0                         963                       2.6034693789E-002         -4.3654840556E+001        2.1625483191E+000         8.2705000000E+004         3.7408993062E+001         4.0899306196E-001         -1.2201342468E+002        -1.3424684419E-002        2.0000000000E+000         
1319756305.741            0                         963                       2.6034693789E-002         -4.3654840556E+001        2.1624122193E+000         8.2705000000E+004         3.7408969674E+001         4.0896967396E-001         -1.2201342615E+002        -1.3426150997E-002        2.0000000000E+000         
1319756306.208            0                         963                       2.6079717309E-002         -4.4491047116E+001        2.1624122193E+000         8.2706000000E+004         3.7408951470E+001         4.0895147046E-001         -1.2201342987E+002        -1.3429874835E-002        2.0000000000E+000         
1319756306.778            0                         963                       2.6079717309E-002         -4.4491047116E+001        2.1629580054E+000         8.2706000000E+004         3.7408929592E+001         4.0892959244E-001         -1.2201343567E+002        -1.3435666985E-002        2.0000000000E+000         
1319756307.239            0                         963                       2.6100107427E-002         -4.3569663819E+001        2.1629580054E+000         8.2707000000E+004         3.7408912369E+001         4.0891236936E-001         -1.2201344073E+002        -1.3440727525E-002        2.0000000000E+000         
1319756307.696            0                         963                       2.6100107427E-002         -4.3569663819E+001        2.1691197923E+000         8.2707000000E+004         3.7408895420E+001         4.0889542022E-001         -1.2201344584E+002        -1.3445843488E-002        2.0000000000E+000         
