EPOCH_TIME                ALARM_STATUS              INST_STATUS               13CH4                     C13_Delta_Raw             CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1319666788.565            0                         963                       2.4287681965E-002         -5.3326537169E+001        2.0425529447E+000         7.9591000000E+004         3.7402355069E+001         4.0235506896E-001         -1.2198512661E+002        -9.8512661341E-001        2.0000000000E+000         
1319666789.032            0                         963                       2.4287681965E-002         -5.3326537169E+001        2.0430347630E+000         7.9591000000E+004         3.7402355078E+001         4.0235507776E-001         -1.2198512660E+002        -9.8512659877E-001        2.0000000000E+000         
1319666789.511            0                         963                       2.4446645188E-002         -5.2891294758E+001        2.0430347630E+000         7.9592000000E+004         3.7402355079E+001         4.0235507900E-001         -1.2198512657E+002        -9.8512657416E-001        2.0000000000E+000         
1319666790.127            0                         963                       2.4446645188E-002         -5.2891294758E+001        2.0425243521E+000         7.9592000000E+004         3.7402355064E+001         4.0235506442E-001         -1.2198512652E+002        -9.8512652252E-001        2.0000000000E+000         
1319666790.609            0                         963                       2.4595915016E-002         -4.6404957600E+001        2.0425243521E+000         7.9593000000E+004         3.7402355090E+001         4.0235508978E-001         -1.2198512647E+002        -9.8512647284E-001        2.0000000000E+000         
1319666791.184            0                         963                       2.4595915016E-002         -4.6404957600E+001        2.0428867796E+000         7.9593000000E+004         3.7402355151E+001         4.0235515140E-001         -1.2198512641E+002        -9.8512640566E-001        2.0000000000E+000         
1319666791.650            0                         963                       2.4377185910E-002         -4.7949709004E+001        2.0428867796E+000         7.9594000000E+004         3.7402355167E+001         4.0235516651E-001         -1.2198512639E+002        -9.8512638926E-001        2.0000000000E+000         
1319666792.246            0                         963                       2.4377185910E-002         -4.7949709004E+001        2.0425038464E+000         7.9594000000E+004         3.7402355166E+001         4.0235516592E-001         -1.2198512639E+002        -9.8512639006E-001        2.0000000000E+000         
1319666792.710            0                         963                       2.4511792722E-002         -4.9539895547E+001        2.0425038464E+000         7.9595000000E+004         3.7402355161E+001         4.0235516093E-001         -1.2198512637E+002        -9.8512637444E-001        2.0000000000E+000         
1319666793.181            0                         963                       2.4511792722E-002         -4.9539895547E+001        2.0426548652E+000         7.9595000000E+004         3.7402355155E+001         4.0235515489E-001         -1.2198512636E+002        -9.8512635505E-001        2.0000000000E+000         
1319666793.586            0                         963                       2.4537532017E-002         -4.6350234236E+001        2.0426548652E+000         7.9596000000E+004         3.7402355158E+001         4.0235515782E-001         -1.2198512635E+002        -9.8512634969E-001        2.0000000000E+000         
1319666794.103            0                         963                       2.4537532017E-002         -4.6350234236E+001        2.0426548652E+000         7.9596000000E+004         3.7402355167E+001         4.0235516747E-001         -1.2198512635E+002        -9.8512635107E-001        2.0000000000E+000         
1319666794.578            0                         963                       2.4586457347E-002         -4.6350234236E+001        2.0426548652E+000         7.9597000000E+004         3.7402355167E+001         4.0235516696E-001         -1.2198512635E+002        -9.8512634921E-001        2.0000000000E+000         
1319666795.149            0                         963                       2.4586457347E-002         -4.6350234236E+001        2.0432689630E+000         7.9597000000E+004         3.7402355156E+001         4.0235515620E-001         -1.2198512634E+002        -9.8512634359E-001        2.0000000000E+000         
1319666795.601            0                         963                       2.4561061966E-002         -4.4693150105E+001        2.0432689630E+000         7.9598000000E+004         3.7402355158E+001         4.0235515816E-001         -1.2198512634E+002        -9.8512633619E-001        2.0000000000E+000         
1319666796.196            0                         963                       2.4561061966E-002         -4.4693150105E+001        2.0430813237E+000         7.9598000000E+004         3.7402355170E+001         4.0235516976E-001         -1.2198512632E+002        -9.8512632389E-001        2.0000000000E+000         
1319666796.664            0                         963                       2.4624431055E-002         -4.3886739971E+001        2.0430813237E+000         7.9599000000E+004         3.7402355174E+001         4.0235517373E-001         -1.2198512633E+002        -9.8512632705E-001        2.0000000000E+000         
1319666797.249            0                         963                       2.4624431055E-002         -4.3886739971E+001        2.0426564323E+000         7.9599000000E+004         3.7402355176E+001         4.0235517617E-001         -1.2198512634E+002        -9.8512633728E-001        2.0000000000E+000         
1319666797.710            0                         963                       2.4528004879E-002         -4.4193460253E+001        2.0426564323E+000         7.9600000000E+004         3.7402355201E+001         4.0235520063E-001         -1.2198512633E+002        -9.8512632943E-001        2.0000000000E+000         
1319666798.299            0                         963                       2.4528004879E-002         -4.4193460253E+001        2.0420742369E+000         7.9600000000E+004         3.7402355238E+001         4.0235523783E-001         -1.2198512632E+002        -9.8512631520E-001        2.0000000000E+000         
1319666798.773            0                         963                       2.4282950592E-002         -5.0891710864E+001        2.0420742369E+000         7.9601000000E+004         3.7402355220E+001         4.0235521964E-001         -1.2198512632E+002        -9.8512631791E-001        2.0000000000E+000         
1319666799.360            0                         963                       2.4282950592E-002         -5.0891710864E+001        2.0424996245E+000         7.9602000000E+004         3.7402355196E+001         4.0235519591E-001         -1.2198512632E+002        -9.8512632206E-001        2.0000000000E+000         
1319666799.813            0                         963                       2.4324492032E-002         -5.5347679780E+001        2.0424996245E+000         7.9602000000E+004         3.7402355214E+001         4.0235521354E-001         -1.2198512632E+002        -9.8512632049E-001        2.0000000000E+000         
1319666800.393            0                         963                       2.4324492032E-002         -5.5347679780E+001        2.0426378065E+000         7.9603000000E+004         3.7402355233E+001         4.0235523313E-001         -1.2198512632E+002        -9.8512631937E-001        2.0000000000E+000         
1319666800.796            0                         963                       2.4324743749E-002         -5.4352275222E+001        2.0426378065E+000         7.9603000000E+004         3.7402355225E+001         4.0235522482E-001         -1.2198512633E+002        -9.8512632503E-001        2.0000000000E+000         
1319666801.353            0                         963                       2.4324743749E-002         -5.4352275222E+001        2.0426378065E+000         7.9604000000E+004         3.7402355215E+001         4.0235521502E-001         -1.2198512633E+002        -9.8512633414E-001        2.0000000000E+000         
1319666801.813            0                         963                       2.4314366745E-002         -5.4352275222E+001        2.0426378065E+000         7.9604000000E+004         3.7402355237E+001         4.0235523687E-001         -1.2198512636E+002        -9.8512636427E-001        2.0000000000E+000         
1319666802.389            0                         963                       2.4314366745E-002         -5.4352275222E+001        2.0424566424E+000         7.9605000000E+004         3.7402355259E+001         4.0235525930E-001         -1.2198512641E+002        -9.8512640739E-001        2.0000000000E+000         
1319666802.850            0                         963                       2.4491769567E-002         -5.1271933528E+001        2.0424566424E+000         7.9605000000E+004         3.7402355244E+001         4.0235524393E-001         -1.2198512648E+002        -9.8512647839E-001        2.0000000000E+000         
1319666803.442            0                         963                       2.4491769567E-002         -5.1271933528E+001        2.0421951812E+000         7.9606000000E+004         3.7402355229E+001         4.0235522918E-001         -1.2198512655E+002        -9.8512654653E-001        2.0000000000E+000         
1319666803.915            0                         963                       2.4508549464E-002         -4.7395742097E+001        2.0421951812E+000         7.9606000000E+004         3.7402355234E+001         4.0235523407E-001         -1.2198512652E+002        -9.8512652382E-001        2.0000000000E+000         
1319666804.525            0                         963                       2.4508549464E-002         -4.7395742097E+001        2.0421278258E+000         7.9607000000E+004         3.7402355255E+001         4.0235525472E-001         -1.2198512648E+002        -9.8512648302E-001        2.0000000000E+000         
1319666805.002            0                         963                       2.4297203713E-002         -5.1227824887E+001        2.0421278258E+000         7.9607000000E+004         3.7402355294E+001         4.0235529439E-001         -1.2198512643E+002        -9.8512643222E-001        2.0000000000E+000         
1319666805.588            0                         963                       2.4297203713E-002         -5.1227824887E+001        2.0419346782E+000         7.9608000000E+004         3.7402355319E+001         4.0235531942E-001         -1.2198512641E+002        -9.8512641167E-001        2.0000000000E+000         
1319666806.051            0                         963                       2.4463695649E-002         -5.2128673702E+001        2.0419346782E+000         7.9608000000E+004         3.7402355316E+001         4.0235531572E-001         -1.2198512644E+002        -9.8512643690E-001        2.0000000000E+000         
1319666806.648            0                         963                       2.4463695649E-002         -5.2128673702E+001        2.0426712229E+000         7.9609000000E+004         3.7402355318E+001         4.0235531846E-001         -1.2198512644E+002        -9.8512644043E-001        2.0000000000E+000         
1319666807.143            0                         963                       2.4558000919E-002         -4.7285126283E+001        2.0426712229E+000         7.9609000000E+004         3.7402355326E+001         4.0235532613E-001         -1.2198512642E+002        -9.8512642252E-001        2.0000000000E+000         
1319666807.719            0                         963                       2.4558000919E-002         -4.7285126283E+001        2.0421746766E+000         7.9610000000E+004         3.7402355336E+001         4.0235533610E-001         -1.2198512640E+002        -9.8512640156E-001        2.0000000000E+000         
1319666808.117            0                         963                       2.4708114234E-002         -4.2068485292E+001        2.0421746766E+000         7.9610000000E+004         3.7402355343E+001         4.0235534333E-001         -1.2198512639E+002        -9.8512638703E-001        2.0000000000E+000         
1319666808.633            0                         963                       2.4708114234E-002         -4.2068485292E+001        2.0421746766E+000         7.9611000000E+004         3.7402355344E+001         4.0235534371E-001         -1.2198512635E+002        -9.8512635402E-001        2.0000000000E+000         
1319666809.086            0                         963                       2.4482082539E-002         -4.2068485292E+001        2.0421746766E+000         7.9611000000E+004         3.7402355339E+001         4.0235533858E-001         -1.2198512632E+002        -9.8512631642E-001        2.0000000000E+000         
1319666809.671            0                         963                       2.4482082539E-002         -4.2068485292E+001        2.0416739587E+000         7.9612000000E+004         3.7402355336E+001         4.0235533595E-001         -1.2198512630E+002        -9.8512630222E-001        2.0000000000E+000         
1319666810.143            0                         963                       2.4378343851E-002         -5.0207435121E+001        2.0416739587E+000         7.9612000000E+004         3.7402355336E+001         4.0235533610E-001         -1.2198512631E+002        -9.8512631032E-001        2.0000000000E+000         
1319666810.630            0                         963                       2.4378343851E-002         -5.0207435121E+001        2.0419679822E+000         7.9613000000E+004         3.7402355347E+001         4.0235534678E-001         -1.2198512630E+002        -9.8512629585E-001        2.0000000000E+000         
1319666811.105            0                         963                       2.4604851461E-002         -4.7752128763E+001        2.0419679822E+000         7.9613000000E+004         3.7402355363E+001         4.0235536347E-001         -1.2198512627E+002        -9.8512626808E-001        2.0000000000E+000         
1319666811.688            0                         963                       2.4604851461E-002         -4.7752128763E+001        2.0416450177E+000         7.9614000000E+004         3.7402355384E+001         4.0235538368E-001         -1.2198512620E+002        -9.8512619562E-001        2.0000000000E+000         
1319666812.177            0                         963                       2.4584994493E-002         -4.3326681869E+001        2.0416450177E+000         7.9614000000E+004         3.7402355400E+001         4.0235540048E-001         -1.2198512611E+002        -9.8512611263E-001        2.0000000000E+000         
1319666812.660            0                         963                       2.4584994493E-002         -4.3326681869E+001        2.0417617938E+000         7.9615000000E+004         3.7402355398E+001         4.0235539825E-001         -1.2198512611E+002        -9.8512610548E-001        2.0000000000E+000         
1319666813.125            0                         963                       2.4474873154E-002         -4.5856045506E+001        2.0417617938E+000         7.9615000000E+004         3.7402355388E+001         4.0235538787E-001         -1.2198512613E+002        -9.8512613137E-001        2.0000000000E+000         
1319666813.719            0                         963                       2.4474873154E-002         -4.5856045506E+001        2.0416089417E+000         7.9616000000E+004         3.7402355359E+001         4.0235535916E-001         -1.2198512613E+002        -9.8512613055E-001        2.0000000000E+000         
1319666814.191            0                         963                       2.4392488464E-002         -4.9910763993E+001        2.0416089417E+000         7.9616000000E+004         3.7402355330E+001         4.0235532997E-001         -1.2198512612E+002        -9.8512611591E-001        2.0000000000E+000         
1319666814.665            0                         963                       2.4392488464E-002         -4.9910763993E+001        2.0419903173E+000         7.9617000000E+004         3.7402355326E+001         4.0235532571E-001         -1.2198512614E+002        -9.8512613655E-001        2.0000000000E+000         
1319666815.073            0                         963                       2.4400782297E-002         -5.1619376526E+001        2.0419903173E+000         7.9617000000E+004         3.7402355331E+001         4.0235533081E-001         -1.2198512617E+002        -9.8512616667E-001        2.0000000000E+000         
1319666815.588            0                         963                       2.4400782297E-002         -5.1619376526E+001        2.0419903173E+000         7.9618000000E+004         3.7402355337E+001         4.0235533690E-001         -1.2198512619E+002        -9.8512619274E-001        2.0000000000E+000         
1319666816.077            0                         963                       2.4511496617E-002         -5.1619376526E+001        2.0419903173E+000         7.9618000000E+004         3.7402355342E+001         4.0235534236E-001         -1.2198512621E+002        -9.8512620635E-001        2.0000000000E+000         
1319666816.665            0                         963                       2.4511496617E-002         -5.1619376526E+001        2.0414322943E+000         7.9619000000E+004         3.7402355333E+001         4.0235533281E-001         -1.2198512623E+002        -9.8512622670E-001        2.0000000000E+000         
1319666817.129            0                         963                       2.4390360498E-002         -4.9355859212E+001        2.0414322943E+000         7.9619000000E+004         3.7402355316E+001         4.0235531580E-001         -1.2198512625E+002        -9.8512624511E-001        2.0000000000E+000         
1319666817.721            0                         963                       2.4390360498E-002         -4.9355859212E+001        2.0409169578E+000         7.9620000000E+004         3.7402355299E+001         4.0235529874E-001         -1.2198512626E+002        -9.8512625706E-001        2.0000000000E+000         
1319666818.186            0                         963                       2.4401551337E-002         -5.1220332884E+001        2.0409169578E+000         7.9620000000E+004         3.7402355287E+001         4.0235528719E-001         -1.2198512626E+002        -9.8512626187E-001        2.0000000000E+000         
1319666818.773            0                         963                       2.4401551337E-002         -5.1220332884E+001        2.0406589179E+000         7.9621000000E+004         3.7402355260E+001         4.0235526001E-001         -1.2198512626E+002        -9.8512625911E-001        2.0000000000E+000         
