 23 7807.204468 3.003E-30 2.054e-06.06900.090  365.10850.75-.008690       4 0 0 11       0 0 0 01                    P 31e     3377642332 5 4 5 7    61.0   63.0
 23 7807.300925 2.621E-30 1.659e-06.06910.091  342.30900.75-.008671       4 0 0 11       0 0 0 01                    P 30e     3377642330 5 4 5 7    59.0   61.0
 22 7807.324485 1.120E-29 1.747e-05.07130.097  846.41290.72-.008359       4 1 1 11       0 1 1 01                    R 22f     4377642230 5 4 5 7    94.0   90.0
 23 7807.330095 4.617E-30 2.625e-06.06930.091  320.23070.75-.009255       2 1 1 22       0 0 0 01                    Q 29e     3677642332 5 4 5 7    59.0   59.0
 22 7807.413817 7.140E-30 1.068e-05.07180.098  828.91150.72-.008299       4 1 1 11       0 1 1 01                    R 21e     4377642230 5 4 5 7    90.0   86.0
 21 7807.484571 3.466E-30 8.759e-05.06900.088 2417.44140.76-.008788       4 3 3 12       0 3 3 01                    R 32f     3677642029 5 4 5 7    67.0   65.0
 21 7807.505810 8.304E-30 1.035e-06.06830.080 1373.54210.76-.009537       3 0 0 23       0 1 1 01                    Q 42f     3677642029 5 4 5 7    85.0   85.0
 23 7807.599668 4.899E-30 2.599e-06.06950.092  298.88760.75-.009223       2 1 1 22       0 0 0 01                    Q 28e     3677642332 5 4 5 7    57.0   57.0
 21 7807.656776 2.454E-30 8.116e-05.06670.071 2583.91970.72-.009367       4 2 2 12       0 2 2 01                    R 56e     3577742030 5 4 5 7   115.0  113.0
 22 7807.722235 1.800E-30 4.309e-06.06940.091  988.20710.75-.009297       3 0 0 22       0 1 1 01                    R 29e     3377642230 5 4 5 7   122.0  118.0
 23 7807.858779 5.183E-30 2.578e-06.06970.093  278.27970.74-.009178       2 1 1 22       0 0 0 01                    Q 27e     3677642332 5 4 5 7    55.0   55.0
 23 7807.863117 1.310E-30 1.087e-06.08690.116   11.08430.76-.006293       2 1 1 22       0 0 0 01                    P  5e     3677742332 5 4 5 7     9.0   11.0
 21 7807.877032 1.449E-29 2.697e-07.07730.104  761.12550.69-.008123       3 0 0 23       0 1 1 01                    P 15e     3677642029 5 4 5 7    29.0   31.0
 21 7808.000123 2.763E-30 7.518e-05.06680.071 2540.15620.72-.009327       4 2 2 12       0 2 2 01                    R 55f     3577742030 5 4 5 7   113.0  111.0
 21 7808.024593 3.161E-30 8.797e-05.06890.087 2443.31810.76-.008804       4 3 3 12       0 3 3 01                    R 33e     3677642029 5 4 5 7    69.0   67.0
 23 7808.086388 2.833E-30 1.667e-06.06930.092  320.23070.75-.008656       4 0 0 11       0 0 0 01                    P 29e     3377642330 5 4 5 7    57.0   59.0
 23 7808.107198 5.415E-30 2.538e-06.07000.094  258.40710.74-.009137       2 1 1 22       0 0 0 01                    Q 26e     3677642332 5 4 5 7    53.0   53.0
 21 7808.246937 2.027E-30 7.962e-07.07320.100 1449.38310.71-.008760       3 1 1 23       1 0 0 02                    P 20e     3677642029 5 4 5 7    39.0   41.0
 23 7808.344627 5.605E-30 2.488e-06.07030.095  239.26980.74-.009082       2 1 1 22       0 0 0 01                    Q 25e     3677642332 5 4 5 7    51.0   51.0
 22 7808.349238 1.350E-30 3.824e-06.06910.089 1035.83090.76-.009347       3 0 0 22       0 1 1 01                    R 31e     3377642230 5 4 5 7   130.0  126.0
