# DateTime,20170420_202252
# Description,Variation of ringdown statistics with threshold
# InstrumentName,AMADS2015_HF_PK
# SchemeFile,C:\Picarro\G2000\AppConfig\Schemes\HF_peak.sch
# TUNER_DITHER_MEDIAN_COUNT_REGISTER,9
# TUNER_SWEEP_DITHER_HIGH_OFFSET_REGISTER,2100.0
# TUNER_SWEEP_DITHER_LOW_OFFSET_REGISTER,2100.0
# TUNER_SWEEP_RAMP_HIGH_REGISTER,47809.1757812
# TUNER_SWEEP_RAMP_LOW_REGISTER,17726.8261719
# TUNER_WINDOW_DITHER_HIGH_OFFSET_REGISTER,1890.0
# TUNER_WINDOW_DITHER_LOW_OFFSET_REGISTER,1890.0
# TUNER_WINDOW_RAMP_HIGH_REGISTER,45709.1757812
# TUNER_WINDOW_RAMP_LOW_REGISTER,19826.8261719
# TWGEN_SLOPE_DOWN,37500
# TWGEN_SLOPE_UP,5000
# Units,,digU,rd/s,%,ppm/cm,cm^-1,MHz,ppb/cm,ppb/cm/sqrt(Hz)
# Titles,,Threshold,Rate,Shot-to-shot,Mean loss,Mean wavenumber,StdDev freq,StdDev loss,Sensitivity
,,2000,212.22,0.3708,0.6864,7823.8515,2.66,2.5454,0.17472
,,3000,197.08,0.1113,0.6862,7823.8515,1.79,0.7635,0.05439
,,4000,204.58,0.0598,0.6861,7823.8515,1.35,0.4104,0.02869
,,5000,204.58,0.0441,0.6861,7823.8515,1.29,0.3025,0.02115
,,6000,204.58,0.0333,0.6861,7823.8515,1.35,0.2287,0.01599
,,7000,204.21,0.0307,0.6861,7823.8515,1.36,0.2106,0.01474
,,8000,204.16,0.0284,0.6862,7823.8515,1.36,0.1948,0.01363
,,9000,204.37,0.0287,0.6863,7823.8515,1.36,0.1971,0.01379
,,10000,202.51,0.0253,0.6863,7823.8515,1.39,0.1740,0.01222
,,11000,200.56,0.0227,0.6864,7823.8515,1.42,0.1557,0.01100
,,12000,193.87,0.0197,0.6864,7823.8515,1.46,0.1352,0.00971
,,13000,190.62,0.0171,0.6864,7823.8515,1.44,0.1171,0.00848
,,14000,181.16,0.0175,0.6864,7823.8515,1.59,0.1200,0.00891
,,15000,168.35,0.0171,0.6864,7823.8515,1.59,0.1175,0.00906
,,16000,154.80,0.0174,0.6864,7823.8515,1.61,0.1192,0.00958
